plant_id;date;video_name;start;end;recording_time;arrival;departure;duration;real_arrival;real_departure;spp;certainty;behav;no_fruits;indiv_obs;general_obs;observer
337;20190115;GH060002;9:46:00;11:50:00;2:04:00;16:14;18:22;2:08;11:30:39;11:32:47;Sylvia melanocephala;1;NV/calling;;;;Elena Quintero
337;20190115;GH070002;9:46:00;11:50:00;2:04:00;3:11;3:24;0:13;11:35:17;11:35:30;Erithacus rubecula;1;exploring/not feeding;;;;Elena Quintero
337;20190115;GH070002;9:46:00;11:50:00;2:04:00;7:22;8:10;0:48;11:39:28;11:40:16;Erithacus rubecula;1;feeding;1;;;Elena Quintero
337;20190115;GH080002;9:46:00;11:50:00;2:04:00;4:30;5:03;0:33;11:54:17;11:54:50;unkown;3;NV;;;;Elena Quintero
312;20190116;GH010010;9:30:00;11:29:00;1:59:00;10:10;10:39;0:29;9:40:10;9:40:39;Sylvia melanocephala;1;NV;;;;Elena Quintero
312;20190116;GH010010;9:30:00;11:29:00;1:59:00;11:53;12:05;0:12;9:41:53;9:42:05;Sylvia melanocephala;1;feeding;1;;;Elena Quintero
312;20190116;GH020010;9:30:00;11:29:00;1:59:00;11:20;11:32;0:12;9:59:01;9:59:13;Erithacus rubecula;2;NV;;song_identification;;Elena Quintero
312;20190116;GH020010;9:30:00;11:29:00;1:59:00;11:29;12:34;1:05;9:59:10;10:00:15;Sylvia melanocephala;1;prob feeding;;;;Elena Quintero
312;20190116;GH040010;9:30:00;11:29:00;1:59:00;12:46;13:15;0:29;10:35:49;10:36:18;Sylvia melanocephala;1;NV;;;;Elena Quintero
317;20190116;GH010003;9:37:00;11:52:00;2:15:00;3:59;4:00;0:01;9:40:59;9:41:00;unkown;3;NV;;;;Elena Quintero
317;20190116;GH020003;9:37:00;11:52:00;2:15:00;6:58;7:33;0:35;10:01:39;10:02:14;Sylvia melanocephala;1;feeding;2;female;;Elena Quintero
317;20190116;GH030003;9:37:00;11:52:00;2:15:00;10:47;12:12;1:25;10:23:09;10:24:34;Sylvia melanocephala;1;feeding;2;female;;Elena Quintero
317;20190116;GH030003;9:37:00;11:52:00;2:15:00;13:01;14:21;1:20;10:25:23;10:26:43;Sylvia melanocephala;1;feeding;NA;female;;Elena Quintero
317;20190116;GH040003;9:37:00;11:52:00;2:15:00;2:00;2:52;0:52;10:32:03;10:32:55;Sylvia melanocephala;1;exploring/not feeding;;;;Elena Quintero
317;20190116;GH050003;9:37:00;11:52:00;2:15:00;9:27;9:28;0:01;10:57:11;10:57:12;Erithacus rubecula;1;passing near;;;;Elena Quintero
317;20190116;GH050003;9:37:00;11:52:00;2:15:00;12:04;12:57;0:53;10:59:48;11:00:41;Sylvia melanocephala;1;NV;;female;;Elena Quintero
317;20190116;GH080003;9:37:00;11:52:00;2:15:00;11:33;11:34;0:01;11:52:20;11:52:21;Sylvia melanocephala;1;passing near;;;;Elena Quintero
317;20190116;GH080003;9:37:00;11:52:00;2:15:00;11:33;11:34;0:01;11:52:20;11:52:21;Sylvia melanocephala;1;passing near;;;;Elena Quintero
318;20190116;GH010021;9:40:00;11:44:00;2:04:00;11:11;11:19;0:08;9:51:11;9:51:19;Erithacus rubecula;1;exploring/not feeding;;;;Elena Quintero
318;20190116;GH010021;9:40:00;11:44:00;2:04:00;12:47;13:25;0:38;9:52:47;9:53:25;Erithacus rubecula;1;NV;;;;Elena Quintero
318;20190116;GH010021;9:40:00;11:44:00;2:04:00;13:07;13:23;0:16;9:53:07;9:53:23;Erithacus rubecula;1;NV;;;;Elena Quintero
318;20190116;GH020021;9:40:00;11:44:00;2:04:00;3:50;4:35;0:45;10:01:31;10:02:16;Sylvia melanocephala;2;NV;;;;Elena Quintero
318;20190116;GH030021;9:40:00;11:44:00;2:04:00;4:14;4:38;0:24;10:19:36;10:20:00;Sylvia melanocephala;1;NV;;;;Elena Quintero
318;20190116;GH030021;9:40:00;11:44:00;2:04:00;6:34;7:05;0:31;10:21:56;10:22:27;Erithacus rubecula;1;exploring/not feeding;;;;Elena Quintero
318;20190116;GH030021;9:40:00;11:44:00;2:04:00;10:18;10:20;0:02;10:25:40;10:25:42;Turdus merula;1;prob feeding;;;;Elena Quintero
318;20190116;GH030021;9:40:00;11:44:00;2:04:00;11:57;12:00;0:03;10:27:19;10:27:22;Turdus merula;2;NV;;;;Elena Quintero
318;20190116;GH040021;9:40:00;11:44:00;2:04:00;0:42;0:55;0:13;10:33:45;10:33:58;Sylvia melanocephala;1;NV;;;;Elena Quintero
318;20190116;GH040021;9:40:00;11:44:00;2:04:00;0:43;0:45;0:02;10:33:46;10:33:48;unkown;3;NV;;;;Elena Quintero
318;20190116;GH040021;9:40:00;11:44:00;2:04:00;4:09;4:28;0:19;10:37:12;10:37:31;Erithacus rubecula;1;NV;;;;Elena Quintero
318;20190116;GH060021;9:40:00;11:44:00;2:04:00;15:24;15:29;0:05;11:23:49;11:23:54;Sylvia melanocephala;1;exploring/not feeding;;;;Elena Quintero
331;20190116;GH030004;9:34:00;11:49:00;2:15:00;3:27;3:28;0:01;10:12:49;10:12:50;Sylvia melanocephala;1;exploring/not feeding;;;;Elena Quintero
333;20190116;GH010004;9:44:00;11:51:00;2:07:00;1:22;1:31;0:09;9:45:22;9:45:31;Sylvia sp.;2;NV;;;;Elena Quintero
333;20190116;GH010004;9:44:00;11:51:00;2:07:00;13:00;13:01;0:01;9:57:00;9:57:01;Sylvia melanocephala;2;exploring/not feeding;;;;Elena Quintero
333;20190116;GH040004;9:44:00;11:51:00;2:07:00;15:57;0:16:04;0:07;10:53:00;10:53:07;Erithacus rubecula;2;NV;;;;Elena Quintero
333;20190116;GH050004;9:44:00;11:51:00;2:07:00;8:26;8:30;0:04;11:03:10;11:03:14;Erithacus rubecula;2;exploring/not feeding;;;;Elena Quintero
333;20190116;GH060004;9:44:00;11:51:00;2:07:00;4:28;4:53;0:25;11:16:53;11:17:18;Sylvia melanocephala;1;prob feeding;;;;Elena Quintero
333;20190116;GH060004;9:44:00;11:51:00;2:07:00;15:41;15:42;0:01;11:28:06;11:28:07;Erithacus rubecula;1;exploring/not feeding;;;;Elena Quintero
333;20190116;GH060004;9:44:00;11:51:00;2:07:00;17:09;17:16;0:07;11:29:34;11:29:41;Erithacus rubecula;1;NV;;;;Elena Quintero
333;20190116;GH070004;9:44:00;11:51:00;2:07:00;14:01;15:15;1:14;11:44:07;11:45:21;Sylvia sp.;2;feeding;2;;;Elena Quintero
333;20190116;GH070004;9:44:00;11:51:00;2:07:00;16:17;16:29;0:12;11:46:23;11:46:35;Sylvia melanocephala;1;exploring/not feeding;;;;Elena Quintero
333;20190116;GH080004;9:44:00;11:51:00;2:07:00;1:28;1:36;0:08;11:49:15;11:49:23;Sylvia melanocephala;1;NV;;;;Elena Quintero
301;20190117;GH020022;9:44:00;12:00:00;2:16:00;6:22;6:32;0:10;10:08:03;10:08:13;Erithacus rubecula;1;exploring/not feeding;;;;Elena Quintero
301;20190117;GH020022;9:44:00;12:00:00;2:16:00;6:32;6:32;0:00;10:08:13;10:08:13;Erithacus rubecula;1;NV;;;;Elena Quintero
301;20190117;GH040022;9:44:00;12:00:00;2:16:00;9:16;9:17;0:01;10:46:19;10:46:20;Erithacus rubecula;2;NV;; ;;Elena Quintero
301;20190117;GH050022;9:44:00;12:00:00;2:16:00;16:17;16:45;0:28;11:11:01;11:11:29;Erithacus rubecula;2;NV;;song_identification;;Elena Quintero
301;20190117;GH060022;9:44:00;12:00:00;2:16:00;0:56;1:50;0:54;11:13:21;11:14:15;Sylvia undata;1;feeding;2;;;Elena Quintero
301;20190117;GH060022;9:44:00;12:00:00;2:16:00;8:45;9:36;0:51;11:21:10;11:22:01;Sylvia undata;2;feeding;3;;;Elena Quintero
301;20190117;GH080022;9:44:00;12:00:00;2:16:00;3:03;3:13;0:10;11:50:50;11:51:00;Erithacus rubecula;2;perching;1;;;Elena Quintero
301;20190117;GH080022;9:44:00;12:00:00;2:16:00;4:19;5:12;0:53;11:52:06;11:52:59;Erithacus rubecula;1;prob feeding;;;;Elena Quintero
302;20190117;GH010005;9:49:00;12:04:00;2:15:00;9:15;9:32;0:17;9:58:15;9:58:32;Erithacus rubecula;2;NV;;;;Elena Quintero
302;20190117;GH080005;9:49:00;12:04:00;2:15:00;8:45;9:35;0:50;12:01:32;12:02:22;Erithacus rubecula;1;feeding;1;;;Elena Quintero
305;20190117;GH010011;9:33:00;11:49:00;2:16:00;1:33;1:34;0:01;9:34:33;9:34:34;Erithacus rubecula;2;NV;;;;Elena Quintero
305;20190117;GH010011;9:33:00;11:49:00;2:16:00;12:51;12:51;0:00;9:45:51;9:45:51;Erithacus rubecula;1;passing near;;;;Elena Quintero
305;20190117;GH030011;9:33:00;11:49:00;2:16:00;10:48;11:11;0:23;10:19:10;10:19:33;Sylvia melanocephala;2;NV;;;;Elena Quintero
305;20190117;GH030011;9:33:00;11:49:00;2:16:00;16:49;16:49;0:00;10:25:11;10:25:11;unkown;3;NV;;;;Elena Quintero
305;20190117;GH030011;9:33:00;11:49:00;2:16:00;17:32;18:32;1:00;10:25:54;10:26:54;Sylvia melanocephala;1;feeding;;;;Elena Quintero
305;20190117;GH040011;9:33:00;11:49:00;2:16:00;1:44;2:09;0:25;10:27:47;10:28:12;Sylvia melanocephala;1;NV;;;;Elena Quintero
305;20190117;GH040011;9:33:00;11:49:00;2:16:00;15:34;15:34;0:00;10:41:37;10:41:37;Erithacus rubecula;1;passing near;;;;Elena Quintero
305;20190117;GH050011;9:33:00;11:49:00;2:16:00;0:06;0:08;0:02;10:43:50;10:43:52;Sylvia melanocephala;1;exploring/not feeding;;;;Elena Quintero
305;20190117;GH050011;9:33:00;11:49:00;2:16:00;3:32;4:06;0:34;10:47:16;10:47:50;Sylvia melanocephala;1;exploring/not feeding;;;;Elena Quintero
305;20190117;GH070011;9:33:00;11:49:00;2:16:00;9:39;9:57;0:18;11:28:45;11:29:03;unkown;3;feeding;1;;;Elena Quintero
307;20190117;GH010004;9:39:00;11:55:00;2:16:00;13:46;14:19;0:33;9:52:46;9:53:19;unkown;3;NV;;;;Elena Quintero
307;20190117;GH020004;9:39:00;11:55:00;2:16:00;9:24;9:59;0:35;10:06:05;10:06:40;Erithacus rubecula;1;prob feeding;;song_identification;;Elena Quintero
307;20190117;GH030004;9:39:00;11:55:00;2:16:00;8:00;9:02;1:02;10:22:22;10:23:24;Erithacus rubecula;1;prob feeding;;;;Elena Quintero
307;20190117;GH030004;9:39:00;11:55:00;2:16:00;9:17;9:57;0:40;10:23:39;10:24:19;Erithacus rubecula;1;NV;;;;Elena Quintero
307;20190117;GH060004;9:39:00;11:55:00;2:16:00;3:04;4:00;0:56;11:10:29;11:11:25;Erithacus rubecula;1;NV;;;;Elena Quintero
307;20190117;GH070004;9:39:00;11:55:00;2:16:00;13:35;13:53;0:18;11:38:41;11:38:59;Erithacus rubecula;1;feeding;1;;;Elena Quintero
307;20190117;GH080004;9:39:00;11:55:00;2:16:00;6:18;6:27;0:09;11:49:05;11:49:14;unkown;3;NV;;;;Elena Quintero
308;20190117;GH010005;9:40:00;11:56:00;2:16:00;2:18;2:26;0:08;9:42:18;9:42:26;unkown;3;NV;;;;Elena Quintero
308;20190117;GH010005;9:40:00;11:56:00;2:16:00;7:08;7:12;0:04;9:47:08;9:47:12;Erithacus rubecula;1;exploring/not feeding;;;;Elena Quintero
308;20190117;GH010005;9:40:00;11:56:00;2:16:00;7:57;8:42;0:45;9:47:57;9:48:42;unkown;3;prob feeding;;;;Elena Quintero
308;20190117;GH020005;9:40:00;11:56:00;2:16:00;10:54;11:14;0:20;10:08:35;10:08:55;Erithacus rubecula;2;NV;;song_identification;;Elena Quintero
308;20190117;GH020005;9:40:00;11:56:00;2:16:00;13:28;14:28;1:00;10:11:09;10:12:09;Erithacus rubecula;1;NV;;;;Elena Quintero
308;20190117;GH020005;9:40:00;11:56:00;2:16:00;15:10;16:08;0:58;10:12:51;10:13:49;Erithacus rubecula;2;prob feeding;;song_identif;;Elena Quintero
308;20190117;GH020005;9:40:00;11:56:00;2:16:00;8:40;10:01;1:21;10:06:21;10:07:42;Erithacus rubecula;1;feeding;2;;;Elena Quintero
308;20190117;GH020005;9:40:00;11:56:00;2:16:00;10:14;11:19;1:05;10:07:55;10:09:00;Erithacus rubecula;1;NV;;;;Elena Quintero
308;20190117;GH020005;9:40:00;11:56:00;2:16:00;11:31;11:44;0:13;10:09:12;10:09:25;unkown;3;prob feeding;;;;Elena Quintero
308;20190117;GH040005;9:40:00;11:56:00;2:16:00;11:15;11:26;0:11;10:44:18;10:44:29;Phylloscopus collybita;1;prob feeding;;;;Elena Quintero
308;20190117;GH040005;9:40:00;11:56:00;2:16:00;11:53;12:01;0:08;10:44:56;10:45:04;Phylloscopus collybita;2;NV;;;;Elena Quintero
308;20190117;GH050005;9:40:00;11:56:00;2:16:00;5:32;5:40;0:08;10:56:16;10:56:24;Phylloscopus collybita;1;exploring/not feeding;;;;Elena Quintero
308;20190117;GH070005;9:40:00;11:56:00;2:16:00;2:54;3:35;0:41;11:29:00;11:29:41;Sylvia melanocephala;1;prob feeding;;;;Elena Quintero
303;20190124;GH050013;9:15:00;11:30:00;2:15:00;1:00;1:30;0:30;10:26:44;10:27:14;Sylvia melanocephala;1;NV;;;;Elena Quintero
306;20190124;GH020023;10:03:00;12:18:00;2:15:00;12:39;13:43;1:04;10:33:20;10:34:24;Erithacus rubecula;1;feeding;2;;very windy;Elena Quintero
306;20190124;GH040023;10:03:00;12:18:00;2:15:00;13:36;13:41;0:05;11:09:39;11:09:44;Sylvia melanocephala;1;exploring/not feeding;;;very windy;Elena Quintero
306;20190124;GH040023;10:03:00;12:18:00;2:15:00;13:40;14:06;0:26;11:09:43;11:10:09;Erithacus rubecula;1;NV;;;very windy;Elena Quintero
306;20190124;GH050023;10:03:00;12:18:00;2:15:00;2:33;2:50;0:17;11:16:17;11:16:34;Sylvia melanocephala;1;prob feeding;;;very windy;Elena Quintero
306;20190124;GH070023;10:03:00;12:18:00;2:15:00;3:54;5:06;1:12;11:53:00;11:54:12;Erithacus rubecula;1;feeding;2;;very windy;Elena Quintero
306;20190124;GH070023;10:03:00;12:18:00;2:15:00;8:06;8:26;0:20;11:57:12;11:57:32;Sylvia melanocephala;1;NV;;;very windy;Elena Quintero
306;20190124;GH070023;10:03:00;12:18:00;2:15:00;9:12;9:16;0:04;11:58:18;11:58:22;unkown;3;NV;;;very windy;Elena Quintero
306;20190124;GH070023;10:03:00;12:18:00;2:15:00;12:22;12:35;0:13;12:01:28;12:01:41;Sylvia melanocephala;1;feeding;1;;very windy;Elena Quintero
306;20190124;GH080023;10:03:00;12:18:00;2:15:00;2:04;2:04;0:00;12:08:51;12:08:51;Erithacus rubecula;1;passing near;;;very windy;Elena Quintero
306;20190124;GH080023;10:03:00;12:18:00;2:15:00;2:14;3:06;0:52;12:09:01;12:09:53;Erithacus rubecula;2;NV;;;very windy;Elena Quintero
309;20190124;GH030006;9:06:00;11:21:00;2:15:00;1:54;2:04;0:10;9:43:16;9:43:26;Phylloscopus collybita;2;exploring/not feeding;;feeding on insect on Erica scoparia;no fruits when recorded;Elena Quintero
309;20190124;GH030006;9:06:00;11:21:00;2:15:00;5:51;6:46;0:55;9:47:13;9:48:08;Sylvia melanocephala;1;NV;;;no fruits when recorded;Elena Quintero
309;20190124;GH030006;9:06:00;11:21:00;2:15:00;8:20;8:51;0:31;9:49:42;9:50:13;Phylloscopus collybita;1;exploring/not feeding;;;no fruits when recorded;Elena Quintero
309;20190124;GH030006;9:06:00;11:21:00;2:15:00;10:32;11:02;0:30;9:51:54;9:52:24;unkown;3;NV;;;no fruits when recorded;Elena Quintero
316;20190124;GH070001;10:13:00;12:24:00;2:11:00;15:51;16:01;0:10;12:14:57;12:15:07;Sylvia melanocephala;1;NV;;;no fruits when recorded, windy;Elena Quintero
324;20190124;GH010005;10:10:00;12:26:00;2:16:00;13:49;14:11;0:22;10:23:49;10:24:11;Erithacus rubecula;2;NV;;;windy;Elena Quintero
324;20190124;GH020005;10:10:00;12:26:00;2:16:00;9:22;10:11;0:49;10:37:03;10:37:52;Turdus merula;1;passing near;;On the floor close by;windy;Elena Quintero
324;20190124;GH040005;10:10:00;12:26:00;2:16:00;11:12;11:37;0:25;11:14:15;11:14:40;Turdus sp.;2;NV;;On the floor;windy;Elena Quintero
324;20190124;GH060005;10:10:00;12:26:00;2:16:00;13:29;13:42;0:13;11:51:54;11:52:07;Turdus sp.;2;NV;;;windy;Elena Quintero
325;20190124;GH030006;10:07:00;12:23:00;2:16:00;12:46;13:42;0:56;10:55:08;10:56:04;Sylvia melanocephala;1;NV;;;no fruits when recorded;Elena Quintero
325;20190124;GH070006;10:07:00;12:23:00;2:16:00;0:32;0:47;0:15;11:53:38;11:53:53;Erithacus rubecula;2;NV;;;no fruits when recorded;Elena Quintero
329;20190125;GH040014;9:17:00;11:32:00;2:15:00;15:59;17:12;1:13;10:26:02;10:27:15;Erithacus rubecula;1;calling;;;;Elena Quintero
329;20190125;GH040014;9:17:00;11:32:00;2:15:00;17:26;17:42;0:16;10:27:29;10:27:45;Sylvia melanocephala;1;NV;;;;Elena Quintero
329;20190125;GH080014;9:17:00;11:32:00;2:15:00;10:59;11:26;0:27;11:31:46;11:32:13;Sylvia melanocephala;1;calling;;;;Elena Quintero
330;20190125;GH010007;9:19:00;11:35:00;2:16:00;6:26;6:42;0:16;9:25:26;9:25:42;Sylvia melanocephala;1;NV;;;;Elena Quintero
330;20190125;GH020007;9:19:00;11:35:00;2:16:00;2:44;2:51;0:07;9:39:25;9:39:32;Erithacus rubecula;1;NV;;;;Elena Quintero
330;20190125;GH050007;9:19:00;11:35:00;2:16:00;14:21;14:52;0:31;10:44:05;10:44:36;Erithacus rubecula;1;NV/interacting;;;;Elena Quintero
330;20190125;GH060007;9:19:00;11:35:00;2:16:00;7:41;8:17;0:36;10:55:06;10:55:42;Sylvia melanocephala;1;prob feeding;;;;Elena Quintero
330;20190125;GH060007;9:19:00;11:35:00;2:16:00;14:20;14:51;0:31;11:01:45;11:02:16;Sylvia sp.;2;NV;;;;Elena Quintero
330;20190125;GH080007;9:19:00;11:35:00;2:16:00;5:37;5:37;0:00;11:28:24;11:28:24;unkown;3;passing near;;;;Elena Quintero
335;20190128;;11:21:00;13:37:00;2:16:00;;;;;;;;;;;no visits;Elena Quintero
322;20190128;GH010002;11:24:00;13:36:00;2:12:00;5:23;5:24;0:01;11:29:23;11:29:24;unkown;3;passing near;;prob feeding on Olea behind, carries fruit;;Elena Quintero
322;20190128;GH010002;11:24:00;13:36:00;2:12:00;6:30;6:58;0:28;11:30:30;11:30:58;Erithacus rubecula;1;NV;;;;Elena Quintero
322;20190128;GH010002;11:24:00;13:36:00;2:12:00;16:47;19:10;2:23;11:40:47;11:43:10;Erithacus rubecula;1;feeding;5;;;Elena Quintero
322;20190128;GH020002;11:24:00;13:36:00;2:12:00;1:37;2:12;0:35;11:43:18;11:43:53;Erithacus rubecula;1;feeding;1;;;Elena Quintero
322;20190128;GH020002;11:24:00;13:36:00;2:12:00;17:21;17:40;0:19;11:59:02;11:59:21;Erithacus rubecula;1;NV;;;;Elena Quintero
322;20190128;GH030002;11:24:00;13:36:00;2:12:00;14:57;16:32;1:35;12:14:19;12:15:54;Erithacus rubecula;1;feeding;2;;;Elena Quintero
322;20190128;GH040002;11:24:00;13:36:00;2:12:00;3:45;4:02;0:17;12:20:48;12:21:05;Erithacus rubecula;1;feeding;1;;;Elena Quintero
322;20190128;GH040002;11:24:00;13:36:00;2:12:00;9:32;9:37;0:05;12:26:35;12:26:40;unkown;3;interacting;;;;Elena Quintero
322;20190128;GH040002;11:24:00;13:36:00;2:12:00;9:37;9:38;0:01;12:26:40;12:26:41;Erithacus rubecula;1;interacting;;;;Elena Quintero
322;20190128;GH050002;11:24:00;13:36:00;2:12:00;7:19;8:52;1:33;12:42:03;12:43:36;Erithacus rubecula;1;feeding;4;;;Elena Quintero
322;20190128;GH050002;11:24:00;13:36:00;2:12:00;12:28;13:41;1:13;12:47:12;12:48:25;Erithacus rubecula;1;feeding;1;;;Elena Quintero
322;20190128;GH060002;11:24:00;13:36:00;2:12:00;4:56;6:09;1:13;12:57:21;12:58:34;Erithacus rubecula;1;feeding;2;;;Elena Quintero
322;20190128;GH070002;11:24:00;13:36:00;2:12:00;1:06;2:13;1:07;13:11:12;13:12:19;Erithacus rubecula;1;feeding;2;;;Elena Quintero
