subdir,first_file_date,last_file_date,num_files,num_days,Plant_ID,Rev
/Volumes/G-RAID/SUMHAL/Corema_1/1_revision_20200804/A12,10/07/2020 13:09:36,04/08/2020 19:44:28,153,25.274212962963,A12,Rev_1
/Volumes/G-RAID/SUMHAL/Corema_1/2_revision_20200819/A12,04/08/2020 20:00:30,19/08/2020 10:49:58,566,14.6176851851852,A12,Rev_2
/Volumes/G-RAID/SUMHAL/Corema_1/3_revision_20200904/A12,19/08/2020 10:35:46,04/09/2020 10:57:54,67,16.0153703703704,A12,Rev_3
/Volumes/G-RAID/SUMHAL/Corema_1/4_revision_20200924/A12,04/09/2020 11:12:56,24/09/2020 10:20:50,44,19.9638194444444,A12,Rev_4
/Volumes/G-RAID/SUMHAL/Corema_1/5_revision_20201014/A12,28/09/2020 10:01:42,14/10/2020 10:38:18,31,16.0254166666667,A12,Rev_5
/Volumes/G-RAID/SUMHAL/Corema_1/7_revision_20201217/A12/100EK113,12/11/2020 11:26:58,29/11/2020 13:10:18,999,17.0717592592593,A12,Rev_7
/Volumes/G-RAID/SUMHAL/Corema_1/7_revision_20201217/A12/101EK113,29/11/2020 13:11:48,02/12/2020 13:33:22,741,3.01497685185185,A12,Rev_7
/Volumes/G-RAID/SUMHAL/Corema_1/1_revision_20200804/A13,10/07/2020 13:28:42,04/08/2020 18:25:06,356,25.2058333333333,A13,Rev_1
/Volumes/G-RAID/SUMHAL/Corema_1/3_revision_20200904/A13,19/08/2020 09:38:48,04/09/2020 04:56:42,370,15.8040972222222,A13,Rev_3
/Volumes/G-RAID/SUMHAL/Corema_1/4_revision_20200924/A13,04/09/2020 09:29:24,14/09/2020 16:34:52,549,10.295462962963,A13,Rev_4
/Volumes/G-RAID/SUMHAL/Corema_1/5_revision_20201014/A13,24/09/2020 09:26:50,14/10/2020 09:14:24,63,19.9913657407407,A13,Rev_5
/Volumes/G-RAID/SUMHAL/Corema_1/1_revision_20200804/A14,10/07/2020 13:28:24,19/07/2020 15:26:36,612,9.08208333333333,A14,Rev_1
/Volumes/G-RAID/SUMHAL/Corema_1/3_revision_20200904/A14,19/08/2020 09:12:16,04/09/2020 09:12:00,519,15.9998148148148,A14,Rev_3
/Volumes/G-RAID/SUMHAL/Corema_1/4_revision_20200924/A14,04/09/2020 09:31:22,24/09/2020 09:30:12,59,19.9991898148148,A14,Rev_4
/Volumes/G-RAID/SUMHAL/Corema_1/5_revision_20201014/A14,24/09/2020 09:33:44,13/10/2020 15:35:38,134,19.2513194444444,A14,Rev_5
/Volumes/G-RAID/SUMHAL/Corema_1/1_revision_20200804/A15,10/07/2020 13:48:50,04/08/2020 16:41:06,243,25.1196296296296,A15,Rev_1
/Volumes/G-RAID/SUMHAL/Corema_1/2_revision_20200819/A15,04/08/2020 18:03:34,19/08/2020 09:12:28,382,14.6311805555556,A15,Rev_2
/Volumes/G-RAID/SUMHAL/Corema_1/3_revision_20200904/A15,19/08/2020 09:27:20,04/09/2020 09:22:18,101,15.9965046296296,A15,Rev_3
/Volumes/G-RAID/SUMHAL/Corema_1/4_revision_20200924/A15,04/09/2020 09:21:12,24/09/2020 09:19:18,104,19.9986805555556,A15,Rev_4
/Volumes/G-RAID/SUMHAL/Corema_1/1_revision_20200804/A16,10/07/2020 17:28:56,04/08/2020 19:14:52,566,25.0735648148148,A16,Rev_1
/Volumes/G-RAID/SUMHAL/Corema_1/1_revision_20200804/A17,10/07/2020 17:35:42,12/07/2020 17:24:10,8,1.99199074074074,A17,Rev_1
