"";"interval";"Sp1";"File";"Plant";"Plant_ID";"Revision_ID";"DateTime";"Species";"Behaviour";"Count";"Coexistence";"Deployment_ID";"n_cam";"Videos";"Days";"Days.in.field";"n";"duration";"long";"lat";"videos_events";"ID"
"119";2020-07-18 05:40:00;"sus scrofa";"IMG_0335.MP4, IMG_0336.MP4, IMG_0340.MP4";"corema";"calb14";"Rev01";2020-07-18 05:42:12;"sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating";1;FALSE;NA;1;612;9,08208333333333;26;3;13,25;-6,446615;36,96984;6;"calb14_Rev01_IMG_0335.MP4, IMG_0336.MP4, IMG_0340.MP4"
"120";2020-07-18 05:45:00;"sus scrofa";"IMG_0341.MP4, IMG_0343.MP4, IMG_0347.MP4, IMG_0349.MP4, IMG_0350.MP4, IMG_0354.MP4";"corema";"calb14";"Rev01";2020-07-18 05:42:34;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, eating, eating";1;FALSE;NA;1;612;9,08208333333333;26;6;15;-6,446615;36,96984;8,48528137423857;"calb14_Rev01_IMG_0341.MP4, IMG_0343.MP4, IMG_0347.MP4, IMG_0349.MP4, IMG_0350.MP4, IMG_0354.MP4"
"121";2020-07-18 07:20:00;"alectoris rufa";"07180095.MP4, 07180096.MP4, 07180097.MP4";"corema";"calb07";"Rev01";2020-07-18 07:21:44;"alectoris rufa, alectoris rufa, alectoris rufa";"probably eating, eating, eating";1;FALSE;NA;1;244;25,2993055555556;26;3;30,3;-6,445319;36,969339;6;"calb07_Rev01_07180095.MP4, 07180096.MP4, 07180097.MP4"
"122";2020-07-18 07:20:00;"orictolagus cuniculus";"07180098.MP4";"corema";"calb07";"Rev01";2020-07-18 07:22:26;"orictolagus cuniculus";"eating";1;FALSE;NA;1;244;25,2993055555556;26;1;10,1;-6,445319;36,969339;3,46410161513775;"calb07_Rev01_07180098.MP4"
"123";2020-07-18 07:25:00;"orictolagus cuniculus";"07180099.MP4, 07180100.MP4, 07180101.MP4, 07180102.MP4, 07180103.MP4, 07180104.MP4, 07180105.MP4";"corema";"calb07";"Rev01";2020-07-18 07:22:38;"orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus";"eating, eating, eating, eating, eating, eating, eating";1;FALSE;NA;1;244;25,2993055555556;26;7;70,7;-6,445319;36,969339;9,16515138991168;"calb07_Rev01_07180099.MP4, 07180100.MP4, 07180101.MP4, 07180102.MP4, 07180103.MP4, 07180104.MP4, 07180105.MP4"
"124";2020-07-18 08:10:00;"sus scrofa";"IMG_0090.MP4";"corema";"calb09";"Rev01";2020-07-18 08:09:56;"sus scrofa";"eating";1;FALSE;NA;1;255;25,2826157407407;26;1;10;-6,445597;36,969022;3,46410161513775;"calb09_Rev01_IMG_0090.MP4"
"125";2020-07-18 23:00:00;"orictolagus cuniculus";"07180153.MP4, 07180154.MP4, 07180155.MP4, 07180156.MP4, 07180158.MP4";"corema";"calb13";"Rev01";2020-07-18 22:59:12;"orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus";"eating, eating, eating, eating, eating";1;FALSE;NA;1;356;25,2058333333333;26;5;50,355;-6,446306;36,9695;7,74596669241483;"calb13_Rev01_07180153.MP4, 07180154.MP4, 07180155.MP4, 07180156.MP4, 07180158.MP4"
"126";2020-07-18 23:05:00;"orictolagus cuniculus";"07180160.MP4";"corema";"calb13";"Rev01";2020-07-18 23:04:44;"orictolagus cuniculus";"eating";1;FALSE;NA;1;356;25,2058333333333;26;1;10;-6,446306;36,9695;3,46410161513775;"calb13_Rev01_07180160.MP4"
"127";2020-07-18 23:35:00;"sus scrofa";"07180162.MP4, 07180163.MP4, 07180164.MP4, 07180165.MP4, 07180166.MP4, 07180167.MP4, 07180168.MP4, 07180169.MP4, 07180170.MP4, 07180171.MP4, 07180172.MP4, 07180173.MP4, 07180174.MP4, 07180175.MP4";"corema";"calb13";"Rev01";2020-07-18 23:33:26;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating";1;FALSE;NA;1;356;25,2058333333333;26;14;89,445;-6,446306;36,9695;12,9614813968157;"calb13_Rev01_07180162.MP4, 07180163.MP4, 07180164.MP4, 07180165.MP4, 07180166.MP4, 07180167.MP4, 07180168.MP4, 07180169.MP4, 07180170.MP4, 07180171.MP4, 07180172.MP4, 07180173.MP4, 07180174.MP4, 07180175.MP4"
"128";2020-07-18 23:40:00;"sus scrofa";"07180176.MP4, 07180177.MP4, IMG_0512.MP4, IMG_0513.MP4, IMG_0515.MP4, IMG_0516.MP4, IMG_0517.MP4";"corema";"calb13";"Rev01";2020-07-18 23:37:40;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, probably eating, searching for food, eating, eating, eating";1;FALSE;NA;1;529,571428571429;15,1064947089947;26;7;98,334;-6,446306;36,9695;9,16515138991168;"calb13_Rev01_07180176.MP4, 07180177.MP4, IMG_0512.MP4, IMG_0513.MP4, IMG_0515.MP4, IMG_0516.MP4, IMG_0517.MP4"
"129";2020-07-18 23:45:00;"sus scrofa";"IMG_0518.MP4, IMG_0519.MP4, IMG_0520.MP4, IMG_0521.MP4, IMG_0522.MP4, IMG_0523.MP4, IMG_0524.MP4";"corema";"calb03";"Rev01";2020-07-18 23:42:50;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, eating, searching for food, searching for food";1;FALSE;NA;1;599;11,0667592592593;26;7;120;-6,445896;36,97007;9,16515138991168;"calb03_Rev01_IMG_0518.MP4, IMG_0519.MP4, IMG_0520.MP4, IMG_0521.MP4, IMG_0522.MP4, IMG_0523.MP4, IMG_0524.MP4"
"130";2020-07-19 00:00:00;"sus scrofa";"07180101.AVI, 07180102.AVI, 07190103.AVI";"corema";"calb15";"Rev01";2020-07-18 23:59:32;"sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating";1;FALSE;NA;1;243;25,1196296296296;26;3;30,966667;-6,446633;36,970056;6;"calb15_Rev01_07180101.AVI, 07180102.AVI, 07190103.AVI"
"131";2020-07-19 04:20:00;"sus scrofa";"07190104.AVI";"corema";"calb15";"Rev01";2020-07-19 04:17:30;"sus scrofa";"eating";1;FALSE;NA;1;243;25,1196296296296;26;1;10,466667;-6,446633;36,970056;3,46410161513775;"calb15_Rev01_07190104.AVI"
"132";2020-07-19 06:55:00;"sus scrofa";"IMG_0101.MP4, IMG_0102.MP4";"corema";"calb09";"Rev01";2020-07-19 06:55:10;"sus scrofa, sus scrofa";"eating, eating";1;FALSE;NA;1;255;25,2826157407407;26;2;37;-6,445597;36,969022;4,89897948556636;"calb09_Rev01_IMG_0101.MP4, IMG_0102.MP4"
"133";2020-07-19 07:35:00;"alectoris rufa";"07190132.MP4, 07190133.MP4, 07190134.MP4, 07190135.MP4";"corema";"calb07";"Rev01";2020-07-19 07:35:50;"alectoris rufa, alectoris rufa, alectoris rufa, alectoris rufa";"eating, eating, eating, eating";3;FALSE;NA;1;244;25,2993055555556;26;6;40,397;-6,445319;36,969339;8,48528137423857;"calb07_Rev01_07190132.MP4, 07190133.MP4, 07190134.MP4, 07190135.MP4"
"134";2020-07-19 09:35:00;"alectoris rufa";"IMG_0526.MP4";"corema";"calb03";"Rev01";2020-07-19 09:36:26;"alectoris rufa";"searching for food";3;FALSE;NA;1;599;11,0667592592593;26;3;10,5;-6,445896;36,97007;6;"calb03_Rev01_IMG_0526.MP4"
"135";2020-07-19 09:40:00;"alectoris rufa";"IMG_0527.MP4, IMG_0528.MP4, IMG_0529.MP4";"corema";"calb03";"Rev01";2020-07-19 09:37:38;"alectoris rufa, alectoris rufa, alectoris rufa";"probably eating, searching for food, searching for food";3;FALSE;NA;1;599;11,0667592592593;26;5;38,5;-6,445896;36,97007;7,74596669241483;"calb03_Rev01_IMG_0527.MP4, IMG_0528.MP4, IMG_0529.MP4"
"136";2020-07-19 22:20:00;"sus scrofa";"IMG_0065.MP4, IMG_0066.MP4, IMG_0067.MP4, IMG_0068.MP4, IMG_0070.MP4, IMG_0071.MP4, IMG_0072.MP4";"corema";"calb22";"Rev01";2020-07-19 22:17:50;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"probably eating, eating, eating, eating, eating, eating, eating";4;FALSE;NA;1;139;24,9939351851852;26;10;120;-6,446944;36,969153;10,9544511501033;"calb22_Rev01_IMG_0065.MP4, IMG_0066.MP4, IMG_0067.MP4, IMG_0068.MP4, IMG_0070.MP4, IMG_0071.MP4, IMG_0072.MP4"
"137";2020-07-19 22:55:00;"sus scrofa";"IMG_0046.MP4, IMG_0047.MP4";"corema";"calb12";"Rev01";2020-07-19 22:56:58;"sus scrofa, sus scrofa";"eating, eating";1;FALSE;NA;1;153;25,274212962963;26;2;40;-6,445874;36,969416;4,89897948556636;"calb12_Rev01_IMG_0046.MP4, IMG_0047.MP4"
"138";2020-07-19 23:00:00;"sus scrofa";"IMG_0048.MP4, IMG_0049.MP4, IMG_0050.MP4, IMG_0051.MP4, IMG_0052.MP4, IMG_0053.MP4, IMG_0054.MP4, IMG_0055.MP4";"corema";"calb12";"Rev01";2020-07-19 22:57:42;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, eating, eating, eating, searching for food";1;FALSE;NA;1;153;25,274212962963;26;8;160;-6,445874;36,969416;9,79795897113271;"calb12_Rev01_IMG_0048.MP4, IMG_0049.MP4, IMG_0050.MP4, IMG_0051.MP4, IMG_0052.MP4, IMG_0053.MP4, IMG_0054.MP4, IMG_0055.MP4"
"139";2020-07-20 00:25:00;"sus scrofa";"07200113.AVI, 07200114.AVI";"corema";"calb15";"Rev01";2020-07-20 00:25:26;"sus scrofa, sus scrofa";"eating, eating";1;FALSE;NA;1;243;25,1196296296296;26;2;20,833334;-6,446633;36,970056;4,89897948556636;"calb15_Rev01_07200113.AVI, 07200114.AVI"
"140";2020-07-20 00:30:00;"sus scrofa";"07200116.AVI, 07200117.AVI, 07200118.AVI, 07200119.AVI, 07200120.AVI";"corema";"calb15";"Rev01";2020-07-20 00:28:06;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, eating";1;FALSE;NA;1;243;25,1196296296296;26;5;52,133335;-6,446633;36,970056;7,74596669241483;"calb15_Rev01_07200116.AVI, 07200117.AVI, 07200118.AVI, 07200119.AVI, 07200120.AVI"
"141";2020-07-20 01:30:00;"orictolagus cuniculus";"07200185.MP4, 07200187.MP4, 07200188.MP4, 07200189.MP4, 07200190.MP4, 07200191.MP4, 07200192.MP4, 07200193.MP4, 07200194.MP4, 07200195.MP4, 07200196.MP4";"corema";"calb13";"Rev01";2020-07-20 01:28:18;"orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus";"eating, searching for food, probably eating, eating, eating, probably eating, probably eating, probably eating, searching for food, searching for food, probably eating";1;FALSE;NA;1;356;25,2058333333333;26;11;73,695;-6,446306;36,9695;11,4891252930761;"calb13_Rev01_07200185.MP4, 07200187.MP4, 07200188.MP4, 07200189.MP4, 07200190.MP4, 07200191.MP4, 07200192.MP4, 07200193.MP4, 07200194.MP4, 07200195.MP4, 07200196.MP4"
"142";2020-07-20 05:35:00;"sus scrofa";"IMG_0076.MP4";"corema";"calb01";"Rev01";2020-07-20 05:32:52;"sus scrofa";"eating";1;FALSE;NA;1;400;25,2640046296296;26;1;17;-6,445667;36,969922;3,46410161513775;"calb01_Rev01_IMG_0076.MP4"
"143";2020-07-20 05:40:00;"sus scrofa";"IMG_0059.MP4, IMG_0060.MP4";"corema";"calb12";"Rev01";2020-07-20 05:39:18;"sus scrofa, sus scrofa";"eating, eating";1;FALSE;NA;1;153;25,274212962963;26;2;27;-6,445874;36,969416;4,89897948556636;"calb12_Rev01_IMG_0059.MP4, IMG_0060.MP4"
"144";2020-07-20 06:15:00;"sus scrofa";"07200200.MP4, 07200201.MP4";"corema";"calb13";"Rev01";2020-07-20 06:13:40;"sus scrofa, sus scrofa";"eating, eating";1;FALSE;NA;1;356;25,2058333333333;26;2;19,605;-6,446306;36,9695;4,89897948556636;"calb13_Rev01_07200200.MP4, 07200201.MP4"
"145";2020-07-20 06:45:00;"sus scrofa";"07200056.AVI";"corema";"calb19";"Rev01";2020-07-20 06:44:46;"sus scrofa";"probably eating";1;FALSE;NA;1;170;25,0371296296296;26;1;10,466667;-6,447032;36,968581;3,46410161513775;"calb19_Rev01_07200056.AVI"
"146";2020-07-20 08:55:00;"alectoris rufa";"07200479.AVI, 07200480.AVI, 07200481.AVI";"corema";"calb05";"Rev01";2020-07-20 08:53:34;"alectoris rufa, alectoris rufa, alectoris rufa";"searching for food, searching for food, searching for food";4;FALSE;NA;1;670;25,2736574074074;26;9;31,400001;-6,445564;36,969681;10,3923048454133;"calb05_Rev01_07200479.AVI, 07200480.AVI, 07200481.AVI"
"147";2020-07-21 02:10:00;"orictolagus cuniculus";"07210147.MP4";"corema";"calb07";"Rev01";2020-07-21 02:08:50;"orictolagus cuniculus";"probably eating";1;FALSE;NA;1;244;25,2993055555556;26;1;5,5;-6,445319;36,969339;3,46410161513775;"calb07_Rev01_07210147.MP4"
"148";2020-07-21 07:00:00;"sus scrofa";"07210066.AVI";"corema";"calb19";"Rev01";2020-07-21 07:01:34;"sus scrofa";"eating";1;FALSE;NA;1;170;25,0371296296296;26;1;10,366667;-6,447032;36,968581;3,46410161513775;"calb19_Rev01_07210066.AVI"
"149";2020-07-21 07:20:00;"sus scrofa";"IMG_0116.MP4";"corema";"calb09";"Rev01";2020-07-21 07:22:00;"sus scrofa";"eating";1;FALSE;NA;1;255;25,2826157407407;26;1;53;-6,445597;36,969022;3,46410161513775;"calb09_Rev01_IMG_0116.MP4"
"150";2020-07-21 07:25:00;"sus scrofa";"IMG_0117.MP4";"corema";"calb09";"Rev01";2020-07-21 07:23:08;"sus scrofa";"eating";1;FALSE;NA;1;255;25,2826157407407;26;1;39;-6,445597;36,969022;3,46410161513775;"calb09_Rev01_IMG_0117.MP4"
"151";2020-07-22 05:30:00;"meles meles";"IMG_0094.MP4, IMG_0095.MP4, IMG_0096.MP4, IMG_0097.MP4";"corema";"calb01";"Rev01";2020-07-22 05:31:28;"meles meles, meles meles, meles meles, meles meles";"eating, eating, eating, eating";1;FALSE;NA;1;400;25,2640046296296;26;4;57;-6,445667;36,969922;6,92820323027551;"calb01_Rev01_IMG_0094.MP4, IMG_0095.MP4, IMG_0096.MP4, IMG_0097.MP4"
"152";2020-07-22 05:35:00;"meles meles";"IMG_0098.MP4, IMG_0099.MP4, IMG_0100.MP4, IMG_0101.MP4, IMG_0102.MP4";"corema";"calb01";"Rev01";2020-07-22 05:32:52;"meles meles, meles meles, meles meles, meles meles, meles meles";"eating, eating, eating, eating, eating";1;FALSE;NA;1;400;25,2640046296296;26;5;97;-6,445667;36,969922;7,74596669241483;"calb01_Rev01_IMG_0098.MP4, IMG_0099.MP4, IMG_0100.MP4, IMG_0101.MP4, IMG_0102.MP4"
"153";2020-07-22 07:15:00;"alectoris rufa";"07220151.MP4, 07220152.MP4, 07220153.MP4, 07220154.MP4";"corema";"calb07";"Rev01";2020-07-22 07:13:50;"alectoris rufa, alectoris rufa, alectoris rufa, alectoris rufa";"probably eating, eating, probably eating, probably eating";4;FALSE;NA;1;244;25,2993055555556;26;12;20,644;-6,445319;36,969339;12;"calb07_Rev01_07220151.MP4, 07220152.MP4, 07220153.MP4, 07220154.MP4"
"154";2020-07-22 08:50:00;"alectoris rufa";"07220264.AVI, 07220265.AVI";"corema";"calb16";"Rev01";2020-07-22 08:48:00;"alectoris rufa, alectoris rufa";"eating, eating";2;FALSE;NA;1;566;25,0735648148148;26;3;21,033334;-6,446381;36,968972;6;"calb16_Rev01_07220264.AVI, 07220265.AVI"
"155";2020-07-22 22:30:00;"sus scrofa";"07220128.AVI, 07220129.AVI";"corema";"calb15";"Rev01";2020-07-22 22:32:00;"sus scrofa, sus scrofa";"eating, eating";1;FALSE;NA;1;243;25,1196296296296;26;2;20,733334;-6,446633;36,970056;4,89897948556636;"calb15_Rev01_07220128.AVI, 07220129.AVI"
"156";2020-07-22 22:35:00;"sus scrofa";"07220130.AVI, 07220131.AVI, 07220132.AVI, 07220133.AVI";"corema";"calb15";"Rev01";2020-07-22 22:32:38;"sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating";2;FALSE;NA;1;243;25,1196296296296;26;6;41,566668;-6,446633;36,970056;8,48528137423857;"calb15_Rev01_07220130.AVI, 07220131.AVI, 07220132.AVI, 07220133.AVI"
"157";2020-07-23 00:15:00;"orictolagus cuniculus";"07230218.MP4, 07230219.MP4, 07230220.MP4, 07230221.MP4, 07230222.MP4, 07230223.MP4, 07230224.MP4, 07230225.MP4";"corema";"calb13";"Rev01";2020-07-23 00:15:18;"orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus, orictolagus cuniculus";"eating, probably eating, eating, probably eating, probably eating, eating, eating, probably eating";1;FALSE;NA;1;356;25,2058333333333;26;8;59,705;-6,446306;36,9695;9,79795897113271;"calb13_Rev01_07230218.MP4, 07230219.MP4, 07230220.MP4, 07230221.MP4, 07230222.MP4, 07230223.MP4, 07230224.MP4, 07230225.MP4"
"158";2020-07-23 02:55:00;"sus scrofa";"IMG_0074.MP4";"corema";"calb12";"Rev01";2020-07-23 02:53:14;"sus scrofa";"eating";1;FALSE;NA;1;153;25,274212962963;26;1;20;-6,445874;36,969416;3,46410161513775;"calb12_Rev01_IMG_0074.MP4"
"159";2020-07-24 02:30:00;"orictolagus cuniculus";"07240164.MP4";"corema";"calb07";"Rev01";2020-07-24 02:31:48;"orictolagus cuniculus";"probably eating";1;FALSE;NA;1;244;25,2993055555556;26;1;5,5;-6,445319;36,969339;3,46410161513775;"calb07_Rev01_07240164.MP4"
"160";2020-07-24 04:35:00;"sus scrofa";"IMG_0133.MP4, IMG_0134.MP4";"corema";"calb01";"Rev01";2020-07-24 04:36:48;"sus scrofa, sus scrofa";"probably eating, probably eating";1;FALSE;NA;1;400;25,2640046296296;26;2;28;-6,445667;36,969922;4,89897948556636;"calb01_Rev01_IMG_0133.MP4, IMG_0134.MP4"
"161";2020-07-24 04:40:00;"sus scrofa";"IMG_0135.MP4, IMG_0136.MP4, IMG_0137.MP4, IMG_0138.MP4, IMG_0139.MP4, IMG_0140.MP4, IMG_0144.MP4";"corema";"calb01";"Rev01";2020-07-24 04:38:00;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"probably eating, eating, eating, eating, eating, eating, eating";1;FALSE;NA;1;400;25,2640046296296;26;7;140;-6,445667;36,969922;9,16515138991168;"calb01_Rev01_IMG_0135.MP4, IMG_0136.MP4, IMG_0137.MP4, IMG_0138.MP4, IMG_0139.MP4, IMG_0140.MP4, IMG_0144.MP4"
"162";2020-07-24 04:45:00;"sus scrofa";"IMG_0145.MP4, IMG_0146.MP4, IMG_0147.MP4, IMG_0148.MP4";"corema";"calb01";"Rev01";2020-07-24 04:42:36;"sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating";1;FALSE;NA;1;400;25,2640046296296;26;4;77;-6,445667;36,969922;6,92820323027551;"calb01_Rev01_IMG_0145.MP4, IMG_0146.MP4, IMG_0147.MP4, IMG_0148.MP4"
"163";2020-07-24 06:20:00;"orictolagus cuniculus";"07240078.AVI";"corema";"calb19";"Rev01";2020-07-24 06:22:00;"orictolagus cuniculus";"searching for food";1;FALSE;NA;1;170;25,0371296296296;26;1;10,466667;-6,447032;36,968581;3,46410161513775;"calb19_Rev01_07240078.AVI"
"164";2020-07-24 07:15:00;"alectoris rufa";"IMG_0080.MP4, IMG_0081.MP4";"corema";"calb12";"Rev01";2020-07-24 07:16:46;"alectoris rufa, alectoris rufa";"eating, eating";2;FALSE;NA;1;153;25,274212962963;26;3;20;-6,445874;36,969416;6;"calb12_Rev01_IMG_0080.MP4, IMG_0081.MP4"
"165";2020-07-24 07:25:00;"alectoris rufa";"IMG_0082.MP4, IMG_0083.MP4";"corema";"calb12";"Rev01";2020-07-24 07:24:04;"alectoris rufa, alectoris rufa";"eating, eating";5;FALSE;NA;1;153;25,274212962963;26;9;20,25;-6,445874;36,969416;10,3923048454133;"calb12_Rev01_IMG_0082.MP4, IMG_0083.MP4"
"166";2020-07-24 22:40:00;"sus scrofa";"IMG_0170.MP4, IMG_0171.MP4";"corema";"calb01";"Rev01";2020-07-24 22:38:30;"sus scrofa, sus scrofa";"eating, eating";1;FALSE;NA;1;400;25,2640046296296;26;2;27;-6,445667;36,969922;4,89897948556636;"calb01_Rev01_IMG_0170.MP4, IMG_0171.MP4"
"167";2020-07-24 22:45:00;"sus scrofa";"07240140.AVI, 07240141.AVI, 07240142.AVI";"corema";"calb15";"Rev01";2020-07-24 22:43:02;"sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating";1;FALSE;NA;1;243;25,1196296296296;26;3;31,300001;-6,446633;36,970056;6;"calb15_Rev01_07240140.AVI, 07240141.AVI, 07240142.AVI"
"168";2020-07-24 22:55:00;"sus scrofa";"07240029.AVI";"corema";"calb06";"Rev01";2020-07-24 22:57:20;"sus scrofa";"eating";1;FALSE;NA;1;53;25,3165972222222;26;1;10,366667;-6,445386;36,969572;3,46410161513775;"calb06_Rev01_07240029.AVI"
"169";2020-07-24 23:00:00;"sus scrofa";"07240030.AVI, 07240031.AVI";"corema";"calb06";"Rev01";2020-07-24 22:57:40;"sus scrofa, sus scrofa";"eating, eating";1;FALSE;NA;1;53;25,3165972222222;26;2;20,733334;-6,445386;36,969572;4,89897948556636;"calb06_Rev01_07240030.AVI, 07240031.AVI"
"170";2020-07-25 01:55:00;"sus scrofa";"07250233.MP4, 07250234.MP4, 07250235.MP4, 07250236.MP4, 07250237.MP4";"corema";"calb13";"Rev01";2020-07-25 01:56:36;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, eating";1;FALSE;NA;1;356;25,2058333333333;26;5;36,466;-6,446306;36,9695;7,74596669241483;"calb13_Rev01_07250233.MP4, 07250234.MP4, 07250235.MP4, 07250236.MP4, 07250237.MP4"
"171";2020-07-25 02:00:00;"sus scrofa";"07250238.MP4, 07250239.MP4, 07250240.MP4, 07250241.MP4, 07250242.MP4, 07250245.MP4, 07250246.MP4, 07250247.MP4";"corema";"calb13";"Rev01";2020-07-25 01:57:32;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, eating, eating, eating, eating";1;FALSE;NA;1;356;25,2058333333333;26;8;40,782;-6,446306;36,9695;9,79795897113271;"calb13_Rev01_07250238.MP4, 07250239.MP4, 07250240.MP4, 07250241.MP4, 07250242.MP4, 07250245.MP4, 07250246.MP4, 07250247.MP4"
"172";2020-07-25 04:30:00;"sus scrofa";"IMG_0083.MP4, IMG_0084.MP4, IMG_0085.MP4, IMG_0086.MP4, IMG_0087.MP4, IMG_0088.MP4, IMG_0089.MP4, IMG_0090.MP4, IMG_0091.MP4, IMG_0092.MP4";"corema";"calb22";"Rev01";2020-07-25 04:27:32;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, eating, eating, eating, eating, eating, eating";1;FALSE;NA;1;139;24,9939351851852;26;10;197;-6,446944;36,969153;10,9544511501033;"calb22_Rev01_IMG_0083.MP4, IMG_0084.MP4, IMG_0085.MP4, IMG_0086.MP4, IMG_0087.MP4, IMG_0088.MP4, IMG_0089.MP4, IMG_0090.MP4, IMG_0091.MP4, IMG_0092.MP4"
"173";2020-07-25 06:10:00;"sus scrofa";"07250143.AVI, 07250144.AVI";"corema";"calb15";"Rev01";2020-07-25 06:09:28;"sus scrofa, sus scrofa";"eating, eating";1;FALSE;NA;1;243;25,1196296296296;26;2;20,833334;-6,446633;36,970056;4,89897948556636;"calb15_Rev01_07250143.AVI, 07250144.AVI"
"174";2020-07-25 06:15:00;"sus scrofa";"07250146.AVI, 07250147.AVI";"corema";"calb15";"Rev01";2020-07-25 06:13:56;"sus scrofa, sus scrofa";"eating, eating";1;FALSE;NA;1;243;25,1196296296296;26;2;20,733334;-6,446633;36,970056;4,89897948556636;"calb15_Rev01_07250146.AVI, 07250147.AVI"
"175";2020-07-25 07:00:00;"sus scrofa";"07250085.AVI";"corema";"calb19";"Rev01";2020-07-25 07:00:10;"sus scrofa";"eating";1;FALSE;NA;1;170;25,0371296296296;26;1;10,466667;-6,447032;36,968581;3,46410161513775;"calb19_Rev01_07250085.AVI"
"176";2020-07-25 09:25:00;"equus caballus";"07250358.AVI";"corema";"calb16";"Rev01";2020-07-25 09:27:08;"equus caballus";"eating";3;FALSE;NA;1;566;25,0735648148148;26;3;10,466667;-6,446381;36,968972;6;"calb16_Rev01_07250358.AVI"
"177";2020-07-25 20:00:00;"alectoris rufa";"IMG_0162.MP4";"corema";"calb09";"Rev01";2020-07-25 20:00:46;"alectoris rufa";"probably eating";5;FALSE;NA;1;255;25,2826157407407;26;5;10;-6,445597;36,969022;7,74596669241483;"calb09_Rev01_IMG_0162.MP4"
"178";2020-07-26 07:15:00;"alectoris rufa";"07260174.MP4, 07260175.MP4";"corema";"calb07";"Rev01";2020-07-26 07:15:20;"alectoris rufa, alectoris rufa";"eating, probably eating";1;FALSE;NA;1;244;25,2993055555556;26;2;10,322;-6,445319;36,969339;4,89897948556636;"calb07_Rev01_07260174.MP4, 07260175.MP4"
"179";2020-07-26 08:10:00;"sus scrofa";"07260176.MP4, 07260177.MP4, 07260178.MP4, 07260179.MP4, 07260180.MP4, 07260181.MP4, 07260182.MP4, 07260183.MP4, 07260184.MP4, 07260185.MP4, 07260186.MP4, 07260187.MP4, 07260188.MP4, 07260189.MP4, 07260190.MP4, 07260191.MP4";"corema";"calb07";"Rev01";2020-07-26 08:08:20;"sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa, sus scrofa";"eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating, eating";1;FALSE;NA;1;244;25,2993055555556;26;16;161,76;-6,445319;36,969339;13,856406460551;"calb07_Rev01_07260176.MP4, 07260177.MP4, 07260178.MP4, 07260179.MP4, 07260180.MP4, 07260181.MP4, 07260182.MP4, 07260183.MP4, 07260184.MP4, 07260185.MP4, 07260186.MP4, 07260187.MP4, 07260188.MP4, 07260189.MP4, 07260190.MP4, 07260191.MP4"
"180";2020-07-26 10:20:00;"sus scrofa";"07260150.AVI";"corema";"calb15";"Rev01";2020-07-26 10:20:08;"sus scrofa";"eating";1;FALSE;NA;1;243;25,1196296296296;26;1;10,466667;-6,446633;36,970056;3,46410161513775;"calb15_Rev01_07260150.AVI"
