"","plant","plant_ID","DateTime","Sp1","behaviour","Count","ncam","Videos","Days","duration","TimestampIssues","Long","Lat","path"
"227","plen","Plen304","2019-10-09 11:12:10","sylvia melanocephala","prob_feeding",1,1,NA,9,59,NA,-6.4457236,36.9655828,"/Helen_file/GH070019"
"228","plen","Plen304","2019-10-09 9:58:46","sylvia atricapilla","NV / prob_feeding",1,1,NA,9,116,NA,-6.4457236,36.9655828,"/Helen_file/GH030019"
"229","plen","Plen304","2019-11-19 8:53:49","sylvia melanocephala","feeding",1,1,NA,9,15,NA,-6.4457236,36.9655828,"/Helen_file/GH010023"
"230","plen","Plen304","2019-11-19 10:27:25","sylvia melanocephala","feeding / NV",1,1,NA,9,234,NA,-6.4457236,36.9655828,"/Helen_file/GH070023"
"231","plen","Plen304","2019-12-03 9:53:33","sylvia melanocephala","feeding / preening",1,1,NA,9,243,NA,-6.4457236,36.9655828,"/Helen_file/GH040029"
"232","plen","Plen304","2019-11-19 10:40:30","sylvia melanocephala","feeding",1,1,NA,9,33,NA,-6.4457236,36.9655828,"/Helen_file/GH070023"
"233","plen","Plen304","2019-09-25 10:19:36","sylvia melanocephala","NV / prob_feeding",1,1,NA,9,84,NA,-6.4457236,36.9655828,"/Helen_file/GH050037"
"234","plen","Plen304","2019-11-19 9:15:03","fringilla coelebs","prob_feeding / NV",1,1,NA,9,103,NA,-6.4457236,36.9655828,"/Helen_file/GH030023"
"235","plen","Plen304","2019-10-09 10:09:17","sylvia melanocephala","prob_feeding",1,1,NA,9,69,NA,-6.4457236,36.9655828,"/Helen_file/GH040019"
"236","plen","Plen304","2019-11-19 9:23:27","turdus merula","feeding / NV",1,1,NA,9,96,NA,-6.4457236,36.9655828,"/Helen_file/GH030023"
"237","plen","Plen304","2019-12-03 9:11:27","erithacus rubecula","exploring / prob_feeding",1,1,NA,9,95,NA,-6.4457236,36.9655828,"/Helen_file/GH010029"
"238","plen","Plen304","2020-01-14 10:54:18","erithacus rubecula","exploring / prob_feeding",1,1,NA,9,68,NA,-6.4457236,36.9655828,"/Helen_file/GH050073"
"239","plen","Plen304","2019-12-03 10:32:21","sylvia melanocephala","feeding / exploring",1,1,NA,9,229,NA,-6.4457236,36.9655828,"/Helen_file/GH060029"
"240","plen","Plen304","2019-12-03 10:38:49","erithacus rubecula","exploring / prob_feeding",1,1,NA,9,51,NA,-6.4457236,36.9655828,"/Helen_file/GH060029"
"241","plen","Plen304","2019-12-03 9:26:28","sylvia melanocephala","feeding / NV",1,1,NA,9,140,NA,-6.4457236,36.9655828,"/Helen_file/GH020029"
"242","plen","Plen304","2020-01-14 11:09:16","sylvia melanocephala","prob_feeding / NV",1,1,NA,9,21,NA,-6.4457236,36.9655828,"/Helen_file/GH060073"
"243","plen","Plen304","2020-01-14 11:09:17","erithacus rubecula","feeding / exploring",1,1,NA,9,84,NA,-6.4457236,36.9655828,"/Helen_file/GH060073"
"244","plen","Plen304","2020-01-14 11:16:41","sylvia melanocephala","feeding / preening / exploring",1,1,NA,9,105,NA,-6.4457236,36.9655828,"/Helen_file/GH060073"
"245","plen","Plen304","2019-11-06 10:11:17","erithacus rubecula","feeding / perching / singing",1,1,NA,9,75,NA,-6.4457236,36.9655828,"/Helen_file/GH070019"
"246","plen","Plen304","2019-11-06 10:17:42","sylvia melanocephala","feeding / NV",1,1,NA,9,66,NA,-6.4457236,36.9655828,"/Helen_file/GH070019"
"247","plen","Plen304","2019-09-25 9:29:51","phoenicurus phoenicurus","feeding",1,1,NA,9,102,NA,-6.4457236,36.9655828,"/Helen_file/GH020037"
"248","plen","Plen304","2018-12-19 9:35:18","erithacus rubecula","prob feeding",1,1,NA,9,24,NA,-6.4457236,36.9655828,"/Helen_file/GP007522"
"249","plen","Plen304","2019-10-09 10:05:03","sylvia melanocephala","prob_feeding / NV",1,1,NA,9,56,NA,-6.4457236,36.9655828,"/Helen_file/GH040019"
"250","plen","Plen304","2019-10-09 10:09:10","phoenicurus phoenicurus","NV / prob_feeding",1,1,NA,9,58,NA,-6.4457236,36.9655828,"/Helen_file/GH040019"
"251","plen","Plen304","2019-11-19 9:30:52","erithacus rubecula","feeding / NV",1,1,NA,9,88,NA,-6.4457236,36.9655828,"/Helen_file/GH030023"
"252","plen","Plen304","2019-12-18 9:14:57","sylvia melanocephala","exploring / prob_feeding",1,1,NA,9,36,NA,-6.4457236,36.9655828,"/Helen_file/GH030044"
"253","plen","Plen304","2019-12-03 10:31:45","sylvia melanocephala","feeding / exploring",1,1,NA,9,50,NA,-6.4457236,36.9655828,"/Helen_file/GH060029"
"254","plen","Plen304","2019-12-03 10:37:57","sylvia melanocephala","feeding",1,1,NA,9,20,NA,-6.4457236,36.9655828,"/Helen_file/GH060029"
"255","plen","Plen304","2019-12-03 10:45:25","turdus merula","feeding",1,1,NA,9,150,NA,-6.4457236,36.9655828,"/Helen_file/GH060029"
"256","plen","Plen304","2019-12-03 10:30:32","sylvia melanocephala","feeding / exploring",1,1,NA,9,175,NA,-6.4457236,36.9655828,"/Helen_file/GH060029"
"257","plen","Plen304","2019-12-03 10:32:10","sylvia melanocephala","feeding / exploring",1,1,NA,9,125,NA,-6.4457236,36.9655828,"/Helen_file/GH060029"
"258","plen","Plen304","2019-12-03 9:17:42","erithacus rubecula","exploring / prob_feeding",1,1,NA,9,46,NA,-6.4457236,36.9655828,"/Helen_file/GH010029"
"259","plen","Plen304","2019-10-24 10:09:21","erithacus rubecula","perching / prob_feeding",1,1,NA,9,119,NA,-6.4457236,36.9655828,"/Helen_file/GH050048"
"260","plen","Plen304","2019-10-24 10:12:55","sylvia melanocephala","prob_feeding / NV",1,1,NA,9,84,NA,-6.4457236,36.9655828,"/Helen_file/GH050048"
"261","plen","Plen304","2019-10-09 9:52:54","sylvia melanocephala","prob_feeding",1,1,NA,9,42,NA,-6.4457236,36.9655828,"/Helen_file/GH030019"
"262","plen","Plen304","2019-10-24 9:15:35","sylvia melanocephala","NV / prob_feeding",1,1,NA,9,47,NA,-6.4457236,36.9655828,"/Helen_file/GH020048"
"263","plen","Plen304","2019-10-09 9:57:36","sylvia melanocephala","NV / prob_feeding",1,1,NA,9,99,NA,-6.4457236,36.9655828,"/Helen_file/GH030019"
"264","plen","Plen304","2019-09-25 9:52:01","chloris chloris","feeding",1,1,NA,9,22,NA,-6.4457236,36.9655828,"/Helen_file/GH040037"
"265","plen","Plen304","2019-10-09 10:03:27","sylvia melanocephala","prob_feeding / NV",1,1,NA,9,60,NA,-6.4457236,36.9655828,"/Helen_file/GH040019"
"266","plen","Plen304","2019-11-19 8:57:46","sylvia melanocephala","NV / prob_feeding",1,1,NA,9,74,NA,-6.4457236,36.9655828,"/Helen_file/GH020023"
"267","plen","Plen304","2018-12-19 11:09:16","sylvia melanocephala","feeding",1,1,NA,9,24,NA,-6.4457236,36.9655828,"/Helen_file/GP087522"
"268","plen","Plen304","2019-10-24 9:49:30","sylvia melanocephala","prob_feeding / NV",1,1,NA,9,344,NA,-6.4457236,36.9655828,"/Helen_file/GH040048"
"269","plen","Plen304","2018-12-19 11:17:42","sylvia sp.","exploring/not feeding",1,1,NA,9,10,NA,-6.4457236,36.9655828,"/Helen_file/GP097522"
"270","plen","Plen304","2020-01-14 10:45:42","erithacus rubecula","feeding",1,1,NA,9,100,NA,-6.4457236,36.9655828,"/Helen_file/GH050073"
"271","plen","Plen304","2020-01-14 10:55:30","sylvia melanocephala","exploring / prob_feeding",1,1,NA,9,21,NA,-6.4457236,36.9655828,"/Helen_file/GH050073"
"272","plen","Plen304","2019-11-19 9:48:27","sylvia melanocephala","prob_feeding / NV",1,1,NA,9,65,NA,-6.4457236,36.9655828,"/Helen_file/GH040023"
"273","plen","Plen304","2018-12-19 9:33:13","sylvia melanocephala","prob feeding",1,1,NA,9,17,NA,-6.4457236,36.9655828,"/Helen_file/GP007522"
"274","plen","Plen304","2019-10-24 9:30:08","sylvia melanocephala","NV / exploring / prob_feeding",1,1,NA,9,20,NA,-6.4457236,36.9655828,"/Helen_file/GH030048"
"275","plen","Plen304","2019-12-03 9:41:58","sylvia melanocephala","exploring / prob_feeding",1,1,NA,9,124,NA,-6.4457236,36.9655828,"/Helen_file/GH030029"
"276","plen","Plen304","2018-12-19 10:55:44","sylvia melanocephala","prob feeding",1,1,NA,9,43,NA,-6.4457236,36.9655828,"/Helen_file/GP077522"
"277","plen","Plen304","2018-12-19 11:03:58","erithacus rubecula","exploring/not feeding",1,1,NA,9,34,NA,-6.4457236,36.9655828,"/Helen_file/GP087522"
"278","plen","Plen304","2018-12-19 11:04:31","erithacus rubecula","feeding",1,1,NA,9,61,NA,-6.4457236,36.9655828,"/Helen_file/GP087522"
"279","plen","Plen304","2018-12-19 11:07:03","erithacus rubecula","exploring/not feeding",1,1,NA,9,28,NA,-6.4457236,36.9655828,"/Helen_file/GP087522"
"280","plen","Plen304","2019-10-24 9:48:09","turdus merula","NV / prob_feeding",1,1,NA,9,324,NA,-6.4457236,36.9655828,"/Helen_file/GH040048"
"281","plen","Plen304","2019-09-09 9:45:14","sylvia borin","perching / prob_feeding",1,1,NA,9,32,NA,-6.4457236,36.9655828,"/Helen_file/GH030007"
"282","plen","Plen304","2020-01-14 10:06:32","sylvia melanocephala","feeding / perching",1,1,NA,9,128,NA,-6.4457236,36.9655828,"/Helen_file/GH030073"
"283","plen","Plen304","2019-11-06 9:42:22","sylvia melanocephala","prob_feeding",1,1,NA,9,65,NA,-6.4457236,36.9655828,"/Helen_file/GH050019"
"284","plen","Plen304","2019-11-06 9:51:05","sylvia melanocephala","feeding / perching",1,1,NA,9,168,NA,-6.4457236,36.9655828,"/Helen_file/GH060019"
"285","plen","Plen304","2019-10-24 9:06:05","sylvia melanocephala","NV / prob_feeding",1,1,NA,9,76,NA,-6.4457236,36.9655828,"/Helen_file/GH010048"
"286","plen","Plen304","2019-10-24 9:19:26","sylvia atricapilla","feeding / NV",1,1,NA,9,231,NA,-6.4457236,36.9655828,"/Helen_file/GH020048"
"287","plen","Plen304","2019-10-24 9:08:08","sylvia melanocephala","prob_feeding / exploring",1,1,NA,9,33,NA,-6.4457236,36.9655828,"/Helen_file/GH020048"
"288","plen","Plen304","2020-01-14 11:08:40","sylvia melanocephala","exploring / prob_feeding",1,1,NA,9,24,NA,-6.4457236,36.9655828,"/Helen_file/GH060073"
"289","plen","Plen304","2019-11-06 9:38:02","chloris chloris","perching / prob_feeding",1,1,NA,9,60,NA,-6.4457236,36.9655828,"/Helen_file/GH050019"
"290","plen","Plen304","2019-10-24 9:19:20","erithacus rubecula","prob_feeding / NV",1,1,NA,9,37,NA,-6.4457236,36.9655828,"/Helen_file/GH020048"
"291","plen","Plen304","2020-01-14 11:39:21","sylvia melanocephala","feeding",1,1,NA,9,84,NA,-6.4457236,36.9655828,"/Helen_file/GH080073"
"292","plen","Plen304","2019-10-09 10:03:04","sylvia melanocephala","prob_feeding / NV",1,1,NA,9,82,NA,-6.4457236,36.9655828,"/Helen_file/GH030019"
"293","plen","Plen304","2018-12-19 11:04:51","sylvia undata","prob feeding",1,1,NA,9,92,NA,-6.4457236,36.9655828,"/Helen_file/GP087522"
"294","plen","Plen304","2019-09-09 9:45:47","ficedula hypoleuca","feeding",1,1,NA,9,22,NA,-6.4457236,36.9655828,"/Helen_file/GH030007"
"295","plen","Plen304","2019-11-06 9:47:40","chloris chloris","prob_feeding",1,1,NA,9,13,NA,-6.4457236,36.9655828,"/Helen_file/GH060019"
"296","plen","Plen304","2019-12-03 9:12:33","sylvia melanocephala","feeding / exploring",1,1,NA,9,36,NA,-6.4457236,36.9655828,"/Helen_file/GH010029"
"297","plen","Plen304","2019-10-24 10:04:01","erithacus rubecula","feeding / NV / singing / perching",1,1,NA,9,75,NA,-6.4457236,36.9655828,"/Helen_file/GH050048"
"298","plen","Plen304","2019-10-24 8:52:24","sylvia melanocephala","feeding / NV",1,1,NA,9,221,NA,-6.4457236,36.9655828,"/Helen_file/GH010048"
"299","plen","Plen304","2019-11-06 8:43:53","sylvia melanocephala","feeding / NV",1,1,NA,9,89,NA,-6.4457236,36.9655828,"/Helen_file/GH020019"
"300","plen","Plen304","2019-09-09 10:18:59","sylvia communis","exploring / prob_feeding",1,1,NA,9,53,NA,-6.4457236,36.9655828,"/Helen_file/GH050007"
"301","plen","Plen304","2019-10-24 10:55:11","sylvia melanocephala","NV / prob_feeding",1,1,NA,9,43,NA,-6.4457236,36.9655828,"/Helen_file/GH080048"
"302","plen","Plen304","2019-12-03 9:48:07","erithacus rubecula","feeding / preening",1,1,NA,9,341,NA,-6.4457236,36.9655828,"/Helen_file/GH030029"
"303","plen","Plen304","2019-12-03 9:41:32","erithacus rubecula","exploring / interacting / prob_feeding",1,1,NA,9,108,NA,-6.4457236,36.9655828,"/Helen_file/GH030029"
"304","plen","Plen304","2019-11-06 8:33:38","turdus merula","NV / prob_feeding",1,1,NA,9,177,NA,-6.4457236,36.9655828,"/Helen_file/GH010019"
"305","plen","Plen304","2020-01-14 11:03:42","erithacus rubecula","feeding / preening",1,1,NA,9,117,NA,-6.4457236,36.9655828,"/Helen_file/GH060073"
"306","plen","Plen304","2019-10-24 10:55:43","turdus merula","NV / prob_feeding",1,1,NA,9,68,NA,-6.4457236,36.9655828,"/Helen_file/GH080048"
"307","plen","Plen304","2019-10-09 10:03:22","phoenicurus phoenicurus","feeding",1,1,NA,9,71,NA,-6.4457236,36.9655828,"/Helen_file/GH040019"
"308","plen","Plen304","2019-10-24 9:20:28","erithacus rubecula","prob_feeding / NV",1,1,NA,9,16,NA,-6.4457236,36.9655828,"/Helen_file/GH020048"
"309","plen","Plen304","2019-10-24 9:18:44","turdus merula","perching / NV / prob_feeding / interacting",1,1,NA,9,66,NA,-6.4457236,36.9655828,"/Helen_file/GH020048"
"310","plen","Plen304","2019-10-24 9:19:57","sylvia atricapilla","prob_feeding / exploring / NV",1,1,NA,9,260,NA,-6.4457236,36.9655828,"/Helen_file/GH020048"
"311","plen","Plen304","2019-10-24 10:07:14","sylvia melanocephala","prob_feeding",1,1,NA,9,83,NA,-6.4457236,36.9655828,"/Helen_file/GH050048"
"312","plen","Plen304","2019-10-24 10:42:35","sylvia melanocephala","prob_feeding",1,1,NA,9,28,NA,-6.4457236,36.9655828,"/Helen_file/GH070048"
"313","plen","Plen304","2019-10-24 9:20:04","sylvia atricapilla","preening / perching / prob_feeding",1,1,NA,9,281,NA,-6.4457236,36.9655828,"/Helen_file/GH020048"
"314","plen","Plen304","2018-12-19 10:51:06","unkown","feeding",1,1,NA,9,23,NA,-6.4457236,36.9655828,"/Helen_file/GP077522"
"315","plen","Plen304","2019-12-03 9:46:57","sylvia melanocephala","feeding / interacting",1,1,NA,9,152,NA,-6.4457236,36.9655828,"/Helen_file/GH030029"
"316","plen","Plen304","2019-10-24 10:56:03","turdus merula","NV / prob_feeding",1,1,NA,9,47,NA,-6.4457236,36.9655828,"/Helen_file/GH080048"
"317","plen","Plen305","2019-01-17 10:25:54","sylvia melanocephala","feeding",1,1,NA,9,60,NA,-6.4455794,36.9656368,"/Helen_file/GH030011"
"318","plen","Plen305","2020-01-15 9:37:51","sylvia melanocephala","feeding / preening",1,1,NA,9,115,NA,-6.4455794,36.9656368,"/Helen_file/GH020050"
"319","plen","Plen305","2019-01-17 10:43:50","sylvia melanocephala","exploring/not feeding",1,1,NA,9,2,NA,-6.4455794,36.9656368,"/Helen_file/GH050011"
"320","plen","Plen305","2019-09-09 9:37:54","chloris chloris","prob_feeding",1,1,NA,9,49,NA,-6.4455794,36.9656368,"/Helen_file/GH020012"
"321","plen","Plen305","2019-10-08 11:08:33","sylvia melanocephala","prob_feeding",1,1,NA,9,14,NA,-6.4455794,36.9656368,"/Helen_file/GH070013"
"322","plen","Plen305","2019-01-17 11:28:45","unkown","feeding",1,1,NA,9,18,NA,-6.4455794,36.9656368,"/Helen_file/GH070011"
"323","plen","Plen305","2019-01-17 10:47:16","sylvia melanocephala","exploring/not feeding",1,1,NA,9,34,NA,-6.4455794,36.9656368,"/Helen_file/GH050011"
"324","plen","Plen306","2019-10-09 10:00:33","sylvia melanocephala","NV / prob_feeding",1,1,NA,9,113,NA,-6.4452676,36.9656848,"/Helen_file/GH030007"
"325","plen","Plen306","2019-12-18 10:10:40","sylvia melanocephala","exploring / prob_feeding",1,1,NA,9,69,NA,-6.4452676,36.9656848,"/Helen_file/GH060032"
"326","plen","Plen306","2019-12-18 9:16:17","erithacus rubecula","feeding",1,1,NA,9,17,NA,-6.4452676,36.9656848,"/Helen_file/GH030032"
"327","plen","Plen306","2019-12-18 9:23:24","erithacus rubecula","feeding / exploring",1,1,NA,9,32,NA,-6.4452676,36.9656848,"/Helen_file/GH030032"
"328","plen","Plen306","2019-12-18 9:36:53","erithacus rubecula","feeding / perching / preening",1,1,NA,9,302,NA,-6.4452676,36.9656848,"/Helen_file/GH040032"
"329","plen","Plen306","2019-11-20 9:45:52","erithacus rubecula","feeding / NV",1,1,NA,9,55,NA,-6.4452676,36.9656848,"/Helen_file/GH040025"
"330","plen","Plen306","2020-01-15 9:36:27","sylvia melanocephala","feeding / exploring",1,1,NA,9,54,NA,-6.4452676,36.9656848,"/Helen_file/GH010008"
"331","plen","Plen306","2019-12-18 10:08:49","sylvia melanocephala","exploring / prob_feeding",1,1,NA,9,26,NA,-6.4452676,36.9656848,"/Helen_file/GH060032"
"332","plen","Plen306","2019-12-18 9:17:02","sylvia melanocephala","exploring / prob_feeding",1,1,NA,9,59,NA,-6.4452676,36.9656848,"/Helen_file/GH030032"
"333","plen","Plen306","2019-09-25 9:56:31","chloris chloris","feeding",1,1,NA,9,32,NA,-6.4452676,36.9656848,"/Helen_file/GH050014"
"334","plen","Plen306","2019-12-18 10:06:09","erithacus rubecula","feeding",1,1,NA,9,26,NA,-6.4452676,36.9656848,"/Helen_file/GH050032"
"335","plen","Plen306","2019-12-18 9:16:36","erithacus rubecula","feeding",1,1,NA,9,33,NA,-6.4452676,36.9656848,"/Helen_file/GH030032"
"336","plen","Plen306","2019-10-24 10:54:03","sylvia melanocephala","feeding / exploring",1,1,NA,9,88,NA,-6.4452676,36.9656848,"/Helen_file/GH070019"
"337","plen","Plen306","2019-10-09 9:54:08","sylvia melanocephala","prob_feeding",1,1,NA,9,28,NA,-6.4452676,36.9656848,"/Helen_file/GH020007"
"338","plen","Plen306","2019-12-18 9:18:48","erithacus rubecula","feeding",1,1,NA,9,42,NA,-6.4452676,36.9656848,"/Helen_file/GH030032"
"339","plen","Plen306","2019-09-25 9:21:34","sylvia melanocephala","feeding / exploring",1,1,NA,9,82,NA,-6.4452676,36.9656848,"/Helen_file/GH030014"
"340","plen","Plen306","2020-01-15 10:48:06","erithacus rubecula","exploring / prob_feeding",1,1,NA,9,89,NA,-6.4452676,36.9656848,"/Helen_file/GH050008"
"341","plen","Plen306","2019-10-09 9:38:12","sylvia melanocephala","NV / prob_feeding",1,1,NA,9,101,NA,-6.4452676,36.9656848,"/Helen_file/GH010007"
"342","plen","Plen306","2019-11-20 9:51:31","sylvia melanocephala","prob_feeding",1,1,NA,9,16,NA,-6.4452676,36.9656848,"/Helen_file/GH040025"
"343","plen","Plen306","2019-09-11 9:13:09","sylvia melanocephala","prob_feeding / exploring",1,1,NA,9,34,NA,-6.4452676,36.9656848,"/Helen_file/GH010009"
"344","plen","Plen306","2019-09-11 9:27:36","unknown","feeding",1,1,NA,9,31,NA,-6.4452676,36.9656848,"/Helen_file/GH020009"
"345","plen","Plen306","2019-11-07 9:03:55","sylvia melanocephala","prob_feeding / NV",1,1,NA,9,30,NA,-6.4452676,36.9656848,"/Helen_file/GH040053"
"346","plen","Plen306","2020-01-15 10:22:58","erithacus rubecula","NV / prob_feeding",1,1,NA,9,90,NA,-6.4452676,36.9656848,"/Helen_file/GH040008"
"347","plen","Plen306","2019-09-11 9:11:38","sylvia hortensis","feeding",1,1,NA,9,63,NA,-6.4452676,36.9656848,"/Helen_file/GH010009"
"348","plen","Plen306","2019-10-09 11:26:59","sylvia melanocephala","feeding / NV",1,1,NA,9,91,NA,-6.4452676,36.9656848,"/Helen_file/GH080007"
"349","plen","Plen306","2019-11-20 9:39:42","sylvia melanocephala","prob_feeding / NV",1,1,NA,9,38,NA,-6.4452676,36.9656848,"/Helen_file/GH040025"
"350","plen","Plen306","2019-11-20 9:46:08","sylvia melanocephala","feeding / NV",1,1,NA,9,133,NA,-6.4452676,36.9656848,"/Helen_file/GH040025"
"351","plen","Plen306","2019-12-18 9:01:14","erithacus rubecula","exploring / prob_feeding",1,1,NA,9,64,NA,-6.4452676,36.9656848,"/Helen_file/GH020032"
"352","plen","Plen306","2019-12-18 9:14:38","sylvia melanocephala","exploring / prob_feeding",1,1,NA,9,43,NA,-6.4452676,36.9656848,"/Helen_file/GH020032"
"353","plen","Plen306","2019-01-24 11:09:39","sylvia melanocephala","exploring/not feeding",1,1,NA,9,5,NA,-6.4452676,36.9656848,"/Helen_file/GH040023"
"354","plen","Plen306","2019-09-11 9:25:16","sylvia melanocephala","feeding / exploring",1,1,NA,9,156,NA,-6.4452676,36.9656848,"/Helen_file/GH020009"
