"","X.1","X","Path","filemodifydate","duration","fileType","FrameRate","ImageWidth","ImageHeight","Compression"
"11864",11864,11864,"Rev8_20220209/Aune005_44/01290190.AVI","2022:01:29 13:10:48+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11865",11865,11865,"Rev8_20220209/Aune005_44/01290191.AVI","2022:01:29 13:12:22+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11866",11866,11866,"Rev8_20220209/Aune005_44/01290192.AVI","2022:01:29 13:13:44+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11867",11867,11867,"Rev8_20220209/Aune005_44/01290193.AVI","2022:01:29 13:17:02+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11868",11868,11868,"Rev8_20220209/Aune005_44/01290194.AVI","2022:01:29 13:19:46+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11869",11869,11869,"Rev8_20220209/Aune005_44/01290195.AVI","2022:01:29 13:23:14+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11870",11870,11870,"Rev8_20220209/Aune005_44/01290196.AVI","2022:01:29 13:25:06+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11871",11871,11871,"Rev8_20220209/Aune005_44/01290197.AVI","2022:01:29 13:25:34+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11872",11872,11872,"Rev8_20220209/Aune005_44/01290198.AVI","2022:01:29 13:26:12+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11873",11873,11873,"Rev8_20220209/Aune005_44/01290199.AVI","2022:01:29 13:27:10+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11874",11874,11874,"Rev8_20220209/Aune005_44/01290200.AVI","2022:01:29 13:28:02+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11875",11875,11875,"Rev8_20220209/Aune005_44/01290201.AVI","2022:01:29 13:28:26+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11876",11876,11876,"Rev8_20220209/Aune005_44/01290202.AVI","2022:01:29 13:28:48+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11877",11877,11877,"Rev8_20220209/Aune005_44/01290203.AVI","2022:01:29 13:29:22+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11878",11878,11878,"Rev8_20220209/Aune005_44/01290204.AVI","2022:01:29 13:30:16+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11879",11879,11879,"Rev8_20220209/Aune005_44/01290205.AVI","2022:01:29 13:31:50+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11880",11880,11880,"Rev8_20220209/Aune005_44/01290206.AVI","2022:01:29 13:34:06+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11881",11881,11881,"Rev8_20220209/Aune005_44/01290207.AVI","2022:01:29 13:37:10+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11882",11882,11882,"Rev8_20220209/Aune005_44/01290208.AVI","2022:01:29 13:38:54+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11883",11883,11883,"Rev8_20220209/Aune005_44/01290209.AVI","2022:01:29 13:40:14+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11884",11884,11884,"Rev8_20220209/Aune005_44/01290210.AVI","2022:01:29 13:41:12+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11885",11885,11885,"Rev8_20220209/Aune005_44/01290211.AVI","2022:01:29 13:41:30+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11886",11886,11886,"Rev8_20220209/Aune005_44/01290212.AVI","2022:01:29 13:45:02+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11887",11887,11887,"Rev8_20220209/Aune005_44/01290213.AVI","2022:01:29 13:45:36+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11888",11888,11888,"Rev8_20220209/Aune005_44/01290214.AVI","2022:01:29 13:46:00+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11889",11889,11889,"Rev8_20220209/Aune005_44/01290215.AVI","2022:01:29 13:46:22+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11890",11890,11890,"Rev8_20220209/Aune005_44/01290216.AVI","2022:01:29 13:47:30+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11891",11891,11891,"Rev8_20220209/Aune005_44/01290217.AVI","2022:01:29 13:48:36+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11892",11892,11892,"Rev8_20220209/Aune005_44/01290218.AVI","2022:01:29 13:50:30+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11893",11893,11893,"Rev8_20220209/Aune005_44/01290219.AVI","2022:01:29 13:51:54+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11894",11894,11894,"Rev8_20220209/Aune005_44/01290220.AVI","2022:01:29 13:57:18+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11895",11895,11895,"Rev8_20220209/Aune005_44/01290221.AVI","2022:01:29 14:01:38+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11896",11896,11896,"Rev8_20220209/Aune005_44/01290222.AVI","2022:01:29 14:02:14+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11897",11897,11897,"Rev8_20220209/Aune005_44/01290223.AVI","2022:01:29 14:03:40+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11898",11898,11898,"Rev8_20220209/Aune005_44/01290224.AVI","2022:01:29 14:07:12+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11899",11899,11899,"Rev8_20220209/Aune005_44/01290225.AVI","2022:01:29 14:09:14+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11900",11900,11900,"Rev8_20220209/Aune005_44/01290226.AVI","2022:01:29 14:13:10+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11901",11901,11901,"Rev8_20220209/Aune005_44/01290227.AVI","2022:01:29 14:14:18+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11902",11902,11902,"Rev8_20220209/Aune005_44/01290228.AVI","2022:01:29 14:15:30+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11903",11903,11903,"Rev8_20220209/Aune005_44/01290229.AVI","2022:01:29 14:16:56+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11904",11904,11904,"Rev8_20220209/Aune005_44/01290230.AVI","2022:01:29 14:17:36+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11905",11905,11905,"Rev8_20220209/Aune005_44/01290231.AVI","2022:01:29 14:19:16+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11906",11906,11906,"Rev8_20220209/Aune005_44/01290232.AVI","2022:01:29 14:20:44+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11907",11907,11907,"Rev8_20220209/Aune005_44/01290233.AVI","2022:01:29 14:21:44+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11908",11908,11908,"Rev8_20220209/Aune005_44/01290234.AVI","2022:01:29 14:22:08+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11909",11909,11909,"Rev8_20220209/Aune005_44/01290235.AVI","2022:01:29 14:25:46+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11910",11910,11910,"Rev8_20220209/Aune005_44/01290236.AVI","2022:01:29 14:26:26+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11911",11911,11911,"Rev8_20220209/Aune005_44/01290237.AVI","2022:01:29 14:27:24+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11912",11912,11912,"Rev8_20220209/Aune005_44/01290238.AVI","2022:01:29 14:27:44+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11913",11913,11913,"Rev8_20220209/Aune005_44/01290239.AVI","2022:01:29 14:35:52+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11914",11914,11914,"Rev8_20220209/Aune005_44/01290240.AVI","2022:01:29 14:39:18+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11915",11915,11915,"Rev8_20220209/Aune005_44/01290241.AVI","2022:01:29 14:40:58+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11916",11916,11916,"Rev8_20220209/Aune005_44/01290242.AVI","2022:01:29 14:44:22+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11917",11917,11917,"Rev8_20220209/Aune005_44/01290243.AVI","2022:01:29 14:47:14+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11918",11918,11918,"Rev8_20220209/Aune005_44/01290244.AVI","2022:01:29 14:48:22+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11919",11919,11919,"Rev8_20220209/Aune005_44/01290245.AVI","2022:01:29 14:51:12+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11920",11920,11920,"Rev8_20220209/Aune005_44/01290246.AVI","2022:01:29 14:51:58+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11921",11921,11921,"Rev8_20220209/Aune005_44/01290247.AVI","2022:01:29 14:52:40+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11922",11922,11922,"Rev8_20220209/Aune005_44/01290248.AVI","2022:01:29 14:53:18+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11923",11923,11923,"Rev8_20220209/Aune005_44/01290249.AVI","2022:01:29 14:54:30+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11924",11924,11924,"Rev8_20220209/Aune005_44/01290250.AVI","2022:01:29 14:55:18+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11925",11925,11925,"Rev8_20220209/Aune005_44/01290251.AVI","2022:01:29 14:56:40+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11926",11926,11926,"Rev8_20220209/Aune005_44/01290252.AVI","2022:01:29 14:57:38+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11927",11927,11927,"Rev8_20220209/Aune005_44/01290253.AVI","2022:01:29 14:58:10+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11928",11928,11928,"Rev8_20220209/Aune005_44/01290254.AVI","2022:01:29 15:00:54+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11929",11929,11929,"Rev8_20220209/Aune005_44/01290255.AVI","2022:01:29 15:01:36+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11930",11930,11930,"Rev8_20220209/Aune005_44/01290256.AVI","2022:01:29 15:05:50+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11931",11931,11931,"Rev8_20220209/Aune005_44/01290257.AVI","2022:01:29 15:09:56+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11932",11932,11932,"Rev8_20220209/Aune005_44/01290258.AVI","2022:01:29 15:11:34+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11933",11933,11933,"Rev8_20220209/Aune005_44/01290259.AVI","2022:01:29 15:12:28+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11934",11934,11934,"Rev8_20220209/Aune005_44/01290260.AVI","2022:01:29 15:15:26+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11935",11935,11935,"Rev8_20220209/Aune005_44/01290261.AVI","2022:01:29 15:17:48+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11936",11936,11936,"Rev8_20220209/Aune005_44/01290262.AVI","2022:01:29 15:23:12+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11937",11937,11937,"Rev8_20220209/Aune005_44/01290263.AVI","2022:01:29 15:27:50+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11938",11938,11938,"Rev8_20220209/Aune005_44/01290264.AVI","2022:01:29 15:30:38+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11939",11939,11939,"Rev8_20220209/Aune005_44/01290265.AVI","2022:01:29 15:39:16+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11940",11940,11940,"Rev8_20220209/Aune005_44/01290266.AVI","2022:01:29 15:43:24+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11941",11941,11941,"Rev8_20220209/Aune005_44/01290267.AVI","2022:01:29 15:48:54+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11942",11942,11942,"Rev8_20220209/Aune005_44/01290268.AVI","2022:01:29 15:56:34+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11943",11943,11943,"Rev8_20220209/Aune005_44/01290269.AVI","2022:01:29 16:01:00+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11944",11944,11944,"Rev8_20220209/Aune005_44/01290270.AVI","2022:01:29 16:04:12+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11945",11945,11945,"Rev8_20220209/Aune005_44/01290271.AVI","2022:01:29 16:05:12+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11946",11946,11946,"Rev8_20220209/Aune005_44/01300272.AVI","2022:01:30 12:24:06+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11947",11947,11947,"Rev8_20220209/Aune005_44/01300273.AVI","2022:01:30 12:26:42+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11948",11948,11948,"Rev8_20220209/Aune005_44/01300274.AVI","2022:01:30 12:36:00+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11949",11949,11949,"Rev8_20220209/Aune005_44/01300275.AVI","2022:01:30 12:41:42+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11950",11950,11950,"Rev8_20220209/Aune005_44/01300276.AVI","2022:01:30 12:49:46+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11951",11951,11951,"Rev8_20220209/Aune005_44/01300277.AVI","2022:01:30 12:56:34+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11952",11952,11952,"Rev8_20220209/Aune005_44/01300278.AVI","2022:01:30 12:57:16+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11953",11953,11953,"Rev8_20220209/Aune005_44/01300279.AVI","2022:01:30 13:09:12+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11954",11954,11954,"Rev8_20220209/Aune005_44/01300280.AVI","2022:01:30 13:20:36+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11955",11955,11955,"Rev8_20220209/Aune005_44/01300281.AVI","2022:01:30 13:23:42+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11956",11956,11956,"Rev8_20220209/Aune005_44/01300282.AVI","2022:01:30 13:28:10+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11957",11957,11957,"Rev8_20220209/Aune005_44/01300283.AVI","2022:01:30 13:37:48+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11958",11958,11958,"Rev8_20220209/Aune005_44/01300284.AVI","2022:01:30 13:44:02+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11959",11959,11959,"Rev8_20220209/Aune005_44/01300285.AVI","2022:01:30 13:49:52+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11960",11960,11960,"Rev8_20220209/Aune005_44/01300286.AVI","2022:01:30 13:51:24+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11961",11961,11961,"Rev8_20220209/Aune005_44/01300287.AVI","2022:01:30 13:52:34+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11962",11962,11962,"Rev8_20220209/Aune005_44/01300288.AVI","2022:01:30 13:53:28+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11963",11963,11963,"Rev8_20220209/Aune005_44/01300289.AVI","2022:01:30 13:57:56+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11964",11964,11964,"Rev8_20220209/Aune005_44/01300290.AVI","2022:01:30 14:00:46+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11965",11965,11965,"Rev8_20220209/Aune005_44/01300291.AVI","2022:01:30 14:01:38+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11966",11966,11966,"Rev8_20220209/Aune005_44/01300292.AVI","2022:01:30 14:02:22+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11967",11967,11967,"Rev8_20220209/Aune005_44/01300293.AVI","2022:01:30 14:07:02+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11968",11968,11968,"Rev8_20220209/Aune005_44/01300294.AVI","2022:01:30 14:10:04+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11969",11969,11969,"Rev8_20220209/Aune005_44/01300295.AVI","2022:01:30 14:12:44+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11970",11970,11970,"Rev8_20220209/Aune005_44/01300296.AVI","2022:01:30 14:14:24+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11971",11971,11971,"Rev8_20220209/Aune005_44/01300297.AVI","2022:01:30 14:21:54+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11972",11972,11972,"Rev8_20220209/Aune005_44/01300298.AVI","2022:01:30 14:25:04+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11973",11973,11973,"Rev8_20220209/Aune005_44/01300299.AVI","2022:01:30 14:30:14+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11974",11974,11974,"Rev8_20220209/Aune005_44/01300300.AVI","2022:01:30 14:33:30+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11975",11975,11975,"Rev8_20220209/Aune005_44/01300301.AVI","2022:01:30 14:39:56+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11976",11976,11976,"Rev8_20220209/Aune005_44/01300302.AVI","2022:01:30 14:46:24+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11977",11977,11977,"Rev8_20220209/Aune005_44/01300303.AVI","2022:01:30 14:48:58+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11978",11978,11978,"Rev8_20220209/Aune005_44/01300304.AVI","2022:01:30 14:50:36+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11979",11979,11979,"Rev8_20220209/Aune005_44/01300305.AVI","2022:01:30 14:54:58+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11980",11980,11980,"Rev8_20220209/Aune005_44/01300306.AVI","2022:01:30 14:59:46+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11981",11981,11981,"Rev8_20220209/Aune005_44/01300307.AVI","2022:01:30 15:03:08+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11982",11982,11982,"Rev8_20220209/Aune005_44/01300308.AVI","2022:01:30 15:06:48+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11983",11983,11983,"Rev8_20220209/Aune005_44/01300309.AVI","2022:01:30 15:18:36+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11984",11984,11984,"Rev8_20220209/Aune005_44/01300310.AVI","2022:01:30 16:05:52+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11985",11985,11985,"Rev8_20220209/Aune005_44/01310311.AVI","2022:01:31 11:58:36+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11986",11986,11986,"Rev8_20220209/Aune005_44/01310312.AVI","2022:01:31 12:10:22+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11987",11987,11987,"Rev8_20220209/Aune005_44/01310313.AVI","2022:01:31 12:25:22+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11988",11988,11988,"Rev8_20220209/Aune005_44/01310314.AVI","2022:01:31 12:27:54+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11989",11989,11989,"Rev8_20220209/Aune005_44/01310315.AVI","2022:01:31 12:28:10+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11990",11990,11990,"Rev8_20220209/Aune005_44/01310316.AVI","2022:01:31 12:28:26+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11991",11991,11991,"Rev8_20220209/Aune005_44/01310317.AVI","2022:01:31 12:28:42+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11992",11992,11992,"Rev8_20220209/Aune005_44/01310318.AVI","2022:01:31 12:32:04+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11993",11993,11993,"Rev8_20220209/Aune005_44/01310319.AVI","2022:01:31 12:37:14+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11994",11994,11994,"Rev8_20220209/Aune005_44/01310320.AVI","2022:01:31 12:42:58+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11995",11995,11995,"Rev8_20220209/Aune005_44/01310321.AVI","2022:01:31 12:43:48+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11996",11996,11996,"Rev8_20220209/Aune005_44/01310322.AVI","2022:01:31 12:47:14+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11997",11997,11997,"Rev8_20220209/Aune005_44/01310323.AVI","2022:01:31 12:48:52+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"11998",11998,11998,"Rev8_20220209/Aune005_44/01310324.AVI","2022:01:31 12:53:48+01:00","10.466562","AVI","30.000300003",1920,1080,"H264"
"11999",11999,11999,"Rev8_20220209/Aune005_44/01310325.AVI","2022:01:31 13:01:30+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12000",12000,12000,"Rev8_20220209/Aune005_44/01310326.AVI","2022:01:31 13:13:18+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12001",12001,12001,"Rev8_20220209/Aune005_44/01310327.AVI","2022:01:31 13:19:52+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12002",12002,12002,"Rev8_20220209/Aune005_44/01310328.AVI","2022:01:31 13:23:12+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12003",12003,12003,"Rev8_20220209/Aune005_44/01310329.AVI","2022:01:31 13:25:06+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12004",12004,12004,"Rev8_20220209/Aune005_44/01310330.AVI","2022:01:31 13:26:20+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12005",12005,12005,"Rev8_20220209/Aune005_44/01310331.AVI","2022:01:31 13:28:34+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12006",12006,12006,"Rev8_20220209/Aune005_44/01310332.AVI","2022:01:31 13:29:00+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12007",12007,12007,"Rev8_20220209/Aune005_44/01310333.AVI","2022:01:31 13:29:40+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12008",12008,12008,"Rev8_20220209/Aune005_44/01310334.AVI","2022:01:31 13:30:08+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12009",12009,12009,"Rev8_20220209/Aune005_44/01310335.AVI","2022:01:31 13:30:30+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12010",12010,12010,"Rev8_20220209/Aune005_44/01310336.AVI","2022:01:31 13:35:14+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12011",12011,12011,"Rev8_20220209/Aune005_44/01310337.AVI","2022:01:31 13:35:40+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12012",12012,12012,"Rev8_20220209/Aune005_44/01310338.AVI","2022:01:31 13:39:48+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12013",12013,12013,"Rev8_20220209/Aune005_44/01310339.AVI","2022:01:31 13:41:14+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12014",12014,12014,"Rev8_20220209/Aune005_44/01310340.AVI","2022:01:31 13:41:54+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12015",12015,12015,"Rev8_20220209/Aune005_44/01310341.AVI","2022:01:31 13:43:20+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12016",12016,12016,"Rev8_20220209/Aune005_44/01310342.AVI","2022:01:31 13:44:16+01:00","10.33323","AVI","30.000300003",1920,1080,"H264"
"12017",12017,12017,"Rev8_20220209/Aune005_44/01310343.AVI","2022:01:31 13:45:42+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12018",12018,12018,"Rev8_20220209/Aune005_44/01310344.AVI","2022:01:31 13:47:28+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12019",12019,12019,"Rev8_20220209/Aune005_44/01310345.AVI","2022:01:31 13:48:06+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12020",12020,12020,"Rev8_20220209/Aune005_44/01310346.AVI","2022:01:31 13:51:58+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12021",12021,12021,"Rev8_20220209/Aune005_44/01310347.AVI","2022:01:31 13:53:56+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12022",12022,12022,"Rev8_20220209/Aune005_44/01310348.AVI","2022:01:31 13:57:38+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12023",12023,12023,"Rev8_20220209/Aune005_44/01310349.AVI","2022:01:31 13:59:08+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12024",12024,12024,"Rev8_20220209/Aune005_44/01310350.AVI","2022:01:31 14:04:26+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12025",12025,12025,"Rev8_20220209/Aune005_44/01310351.AVI","2022:01:31 14:07:06+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12026",12026,12026,"Rev8_20220209/Aune005_44/01310352.AVI","2022:01:31 14:07:26+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12027",12027,12027,"Rev8_20220209/Aune005_44/01310353.AVI","2022:01:31 14:08:34+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12028",12028,12028,"Rev8_20220209/Aune005_44/01310354.AVI","2022:01:31 14:12:20+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12029",12029,12029,"Rev8_20220209/Aune005_44/01310355.AVI","2022:01:31 14:23:06+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12030",12030,12030,"Rev8_20220209/Aune005_44/01310356.AVI","2022:01:31 14:23:36+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12031",12031,12031,"Rev8_20220209/Aune005_44/01310357.AVI","2022:01:31 14:29:02+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12032",12032,12032,"Rev8_20220209/Aune005_44/01310358.AVI","2022:01:31 14:29:20+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12033",12033,12033,"Rev8_20220209/Aune005_44/01310359.AVI","2022:01:31 14:31:16+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12034",12034,12034,"Rev8_20220209/Aune005_44/01310360.AVI","2022:01:31 14:40:32+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12035",12035,12035,"Rev8_20220209/Aune005_44/01310361.AVI","2022:01:31 14:50:38+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12036",12036,12036,"Rev8_20220209/Aune005_44/01310362.AVI","2022:01:31 14:54:16+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12037",12037,12037,"Rev8_20220209/Aune005_44/01310363.AVI","2022:01:31 15:14:52+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12038",12038,12038,"Rev8_20220209/Aune005_44/01310364.AVI","2022:01:31 15:21:16+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12039",12039,12039,"Rev8_20220209/Aune005_44/01310365.AVI","2022:01:31 15:25:58+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
"12040",12040,12040,"Rev8_20220209/Aune005_44/01310366.AVI","2022:01:31 15:28:12+01:00","10.33323","AVI","30.000300003",1920,1080,"H264"
"12041",12041,12041,"Rev8_20220209/Aune005_44/01310367.AVI","2022:01:31 15:38:06+01:00","10.366563","AVI","30.000300003",1920,1080,"H264"
